Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2012,ISOFOL.ST,Isofol Medical AB (publ),Pharmaceuticals,Health Care,1.7,0.0,10.72,0.0,0.06,6.79,0.0,-1.3372606774668634,0.0,0.09
2013,ISOFOL.ST,Isofol Medical AB (publ),Pharmaceuticals,Health Care,0.0,0.0,31.57,0.0,0.07,11.28,0.0,-2.8049645390070923,0.0,0.14
2014,ISOFOL.ST,Isofol Medical AB (publ),Pharmaceuticals,Health Care,0.0,0.0,29.26,0.0,0.0,4.33,0.0,-6.757505773672055,0.0,0.1
2015,ISOFOL.ST,Isofol Medical AB (publ),Pharmaceuticals,Health Care,0.0,0.0,39.07,0.0,0.0,1.38,0.0,-28.311594202898554,0.0,0.11
2016,ISOFOL.ST,Isofol Medical AB (publ),Pharmaceuticals,Health Care,0.0,0.0,64.18,0.0,0.0,5.21,0.0,-12.31861804222649,0.0,0.23
2017,ISOFOL.ST,Isofol Medical AB (publ),Pharmaceuticals,Health Care,0.0,0.0,70.74000000000001,0.0,0.01,343.25,0.0,-0.20611798980335036,0.0,0.25
2018,ISOFOL.ST,Isofol Medical AB (publ),Pharmaceuticals,Health Care,0.0,0.0,84.23,0.0,0.6,258.61,0.0,-0.3280228916128533,0.0,0.24
2019,ISOFOL.ST,Isofol Medical AB (publ),Pharmaceuticals,Health Care,0.0,0.0,156.28,0.0,0.17,98.37,0.0,-1.5904239097285755,0.0,1.54
2020,ISOFOL.ST,Isofol Medical AB (publ),Pharmaceuticals,Health Care,37.99,0.0,229.4,0.0,0.31,69.51,0.0,-2.758164292907495,0.0,1.9100000000000001
2021,ISOFOL.ST,Isofol Medical AB (publ),Pharmaceuticals,Health Care,22.46,0.0,226.62,0.0,0.26,310.05,0.0,-0.6593130140299951,0.0,1.6900000000000002
2022,ISOFOL.ST,Isofol Medical AB (publ),Pharmaceuticals,Health Care,12.16,0.0,169.63000000000002,0.0,0.0,149.19,0.0,-1.0554996983712046,0.0,0.06
2023,ISOFOL.ST,Isofol Medical AB (publ),Pharmaceuticals,Health Care,0.72,0.0,42.4,0.0,0.0,122.25,0.0,-0.3409406952965235,0.0,0.04
2024,ISOFOL.ST,Isofol Medical AB (publ),Pharmaceuticals,Health Care,0.0,0.0,48.01,0.0,0.0,80.13,0.0,-0.5991513790091102,0.0,0.0
