Year,Ticker,Exchange,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2016,GOFORE.HE,HEX,Gofore Oyj,Software & IT Services,Information Technology,172.91,17.88,102.75,0.0,0.0,37.43,0.0,1.3967405824205184
2017,GOFORE.HE,HEX,Gofore Oyj,Software & IT Services,Information Technology,316.77,43.01,169.31,0.0,0.47,175.35,0.0,0.5929854576561163
2018,GOFORE.HE,HEX,Gofore Oyj,Software & IT Services,Information Technology,485.66,84.31,307.47,0.0,0.57,218.03,0.0,0.4279686281704353
2019,GOFORE.HE,HEX,Gofore Oyj,Software & IT Services,Information Technology,630.72,109.62,377.66,0.0,1.21,319.15,0.0,0.44565251449161836
2020,GOFORE.HE,HEX,Gofore Oyj,Software & IT Services,Information Technology,835.91,167.12,489.19,0.0,1.37,377.76,0.24,0.47150793650793643
2021,GOFORE.HE,HEX,Gofore Oyj,Software & IT Services,Information Technology,1061.99,226.32,615.63,0.0,2.27,610.75,3.04,0.3547956141351278
2022,GOFORE.HE,HEX,Gofore Oyj,Software & IT Services,Information Technology,1513.27,311.56,871.99,0.0,2.37,831.23,4.98,0.3914686502194425
2023,GOFORE.HE,HEX,Gofore Oyj,Software & IT Services,Information Technology,2158.75,409.42,1314.97,0.0,5.64,1040.04,5.7,0.40996806089467736
2024,GOFORE.HE,HEX,Gofore Oyj,Software & IT Services,Information Technology,2163.18,386.22,1356.53,0.0,9.35,1234.64,9.46,0.3304235993891164
