Year,Ticker,Exchange,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2018,OET.OL,OBX,Okeanis Eco Tankers Corp,Oil & Gas Related Equipment and Services,Energy,242.1,191.29,8.85,0.0,62.71,2733.02,0.0,-0.007592333755332929,60.71,0.0
2019,OET.OL,OBX,Okeanis Eco Tankers Corp,Oil & Gas Related Equipment and Services,Energy,1123.81,672.54,29.29,0.0,299.23,2999.53,0.0,0.04092307794887864,216.31,0.0
2020,OET.OL,OBX,Okeanis Eco Tankers Corp,Oil & Gas Related Equipment and Services,Energy,2662.05,1257.97,41.61,0.0,354.32,3407.38,0.0,0.2958724885395818,391.68,0.0
2021,OET.OL,OBX,Okeanis Eco Tankers Corp,Oil & Gas Related Equipment and Services,Energy,1452.49,1088.07,43.79,0.0,313.41,3155.38,0.0,0.0022881554678042034,332.32,0.0
2022,OET.OL,OBX,Okeanis Eco Tankers Corp,Oil & Gas Related Equipment and Services,Energy,2603.35,1452.38,50.89,0.0,365.87,4136.51,0.0,0.17749503808766318,364.73,0.0
2023,OET.OL,OBX,Okeanis Eco Tankers Corp,Oil & Gas Related Equipment and Services,Energy,4358.73,2083.28,104.81,0.0,645.52,4136.46,0.0,0.3687017401352846,426.09,0.0
2024,OET.OL,OBX,Okeanis Eco Tankers Corp,Oil & Gas Related Equipment and Services,Energy,4224.78,2307.36,117.22,0.0,612.96,4664.79,0.0,0.2545109211775877,441.94,0.0
