Year,Ticker,Exchange,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB
2005,HARBb.CO,COX,Harboes Bryggeri A/S,Beverages,Other,1612.55,0.0,222.57000000000002,0.0,-9.7,675.61,0.48
2006,HARBb.CO,COX,Harboes Bryggeri A/S,Beverages,Other,1447.82,0.0,207.85000000000002,0.0,-4.52,703.96,0.44
2007,HARBb.CO,COX,Harboes Bryggeri A/S,Beverages,Other,1503.37,0.0,204.66,0.0,-4.25,747.36,0.45
2008,HARBb.CO,COX,Harboes Bryggeri A/S,Beverages,Other,1462.8,0.0,205.06,0.0,-7.48,741.43,0.26
2009,HARBb.CO,COX,Harboes Bryggeri A/S,Beverages,Other,1771.67,0.0,260.28,0.0,-30.78,773.48,0.22
2010,HARBb.CO,COX,Harboes Bryggeri A/S,Beverages,Other,1731.47,0.0,262.69,0.99,-15.83,770.25,0.2
2011,HARBb.CO,COX,Harboes Bryggeri A/S,Beverages,Other,1404.63,0.0,165.84,0.43,-10.54,785.1,0.22
2012,HARBb.CO,COX,Harboes Bryggeri A/S,Beverages,Other,1462.08,1163.24,261.12,0.0,0.0,804.34,0.22
2013,HARBb.CO,COX,Harboes Bryggeri A/S,Beverages,Other,1340.95,1115.79,236.37,0.0,0.0,795.11,0.18
2014,HARBb.CO,COX,Harboes Bryggeri A/S,Beverages,Other,1541.06,1270.91,275.71000000000004,0.0,-6.71,780.96,0.16
2015,HARBb.CO,COX,Harboes Bryggeri A/S,Beverages,Other,1559.56,1247.51,288.1,0.0,-7.32,803.44,0.15
2016,HARBb.CO,COX,Harboes Bryggeri A/S,Beverages,Other,1698.76,1332.67,311.71000000000004,0.0,-5.74,911.51,0.01
2017,HARBb.CO,COX,Harboes Bryggeri A/S,Beverages,Other,1760.6,1380.81,340.46999999999997,0.0,-5.46,953.76,-0.06
2018,HARBb.CO,COX,Harboes Bryggeri A/S,Beverages,Other,1712.05,1378.27,340.34,0.0,-6.0,975.59,0.09
2019,HARBb.CO,COX,Harboes Bryggeri A/S,Beverages,Other,1768.37,1436.13,358.03000000000003,0.0,-6.62,917.15,0.06
2020,HARBb.CO,COX,Harboes Bryggeri A/S,Beverages,Other,1878.5,1532.77,398.7,0.0,-7.99,1012.94,-0.01
2021,HARBb.CO,COX,Harboes Bryggeri A/S,Beverages,Other,1886.09,1562.17,328.60999999999996,0.0,-9.83,913.81,-0.02
2022,HARBb.CO,COX,Harboes Bryggeri A/S,Beverages,Other,1917.14,1568.9,363.91,0.0,-8.6,904.04,-0.05
2023,HARBb.CO,COX,Harboes Bryggeri A/S,Beverages,Other,2289.54,1906.46,402.54,0.0,-11.32,1063.27,0.06
2024,HARBb.CO,COX,Harboes Bryggeri A/S,Beverages,Other,2811.54,2265.63,441.78000000000003,0.0,-15.53,1161.59,0.0
