Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2007,ENDUR.OL,Endur ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1340.73,719.63,588.45,2.63,35.93,1200.68,8.59,-0.0005375143681725561,0.0,75.83
2008,ENDUR.OL,Endur ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3741.88,2286.66,1343.5800000000002,0.0,0.0,1415.87,0.16,0.07884013756770697,0.0,79.41
2009,ENDUR.OL,Endur ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,5108.26,2906.94,1962.26,0.0,0.0,1504.81,0.24,0.15883857679146884,0.0,176.76
2010,ENDUR.OL,Endur ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3339.0,1587.3,1653.54,0.0,0.0,1633.2,0.0,0.06010286554004413,0.0,98.33
2011,ENDUR.OL,Endur ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3734.78,2211.54,1563.07,0.0,0.0,1516.16,0.0,-0.02627031447868279,0.0,244.0
2012,ENDUR.OL,Endur ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1964.91,1735.23,1023.22,0.0,66.97,763.21,2.65,-1.1235865562896612,0.0,93.25
2013,ENDUR.OL,Endur ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1104.12,626.21,576.95,0.0,20.12,564.8,0.0,-0.21097733711048194,0.0,44.71
2014,ENDUR.OL,Endur ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,752.19,366.41,414.08,0.0,22.9,184.35,0.0,-0.2777325739083263,0.0,20.37
2015,ENDUR.OL,Endur ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,200.77,72.72,169.3,0.0,8.73,80.78,0.0,-0.6187175043327556,0.0,6.86
2016,ENDUR.OL,Endur ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,246.1,116.47,131.44,0.0,6.26,175.48,0.0,-0.04598814679735584,0.0,5.81
2017,ENDUR.OL,Endur ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,271.64,111.62,168.7,0.0,1.43,195.46,0.0,-0.05172413793103452,0.0,4.14
2018,ENDUR.OL,Endur ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,223.81,96.98,171.37,0.0,1.5,125.98,0.0,-0.36545483410065094,0.0,4.08
2019,ENDUR.OL,Endur ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,334.53,194.96,135.23000000000002,0.0,0.0,111.51,0.0,0.03892027620841132,0.0,14.0
2020,ENDUR.OL,Endur ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,267.5,175.1,169.4,0.0,0.0,319.6,0.0,-0.2409261576971214,0.0,52.9
2021,ENDUR.OL,Endur ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1998.9,1297.4,692.0999999999999,0.0,74.9,898.5,0.0,-0.07289927657206445,0.0,119.3
2022,ENDUR.OL,Endur ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2492.2,1613.8,811.7,0.0,85.2,895.8,0.0,-0.0206519312346508,0.0,145.0
2023,ENDUR.OL,Endur ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1961.0,1039.5,852.5,0.0,71.4,1191.8,0.0,-0.0020137606981037136,0.0,152.8
2024,ENDUR.OL,Endur ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2766.6,1353.2,1287.5,0.0,87.60000000000001,1232.3,2.1,0.03102721970187934,0.0,221.6
