Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2020,GUBRA.CO,Gubra A/S,Biotechnology & Medical Research,Health Care,247.92,115.04,113.58,49.19,2.13,112.65,0.0,0.589081225033289,0.0,0.0
2021,GUBRA.CO,Gubra A/S,Biotechnology & Medical Research,Health Care,348.95,122.24,108.26,36.98,2.37,203.94,0.0,0.7505148573109737,0.0,0.0
2022,GUBRA.CO,Gubra A/S,Biotechnology & Medical Research,Health Care,270.6,137.94,167.66,77.14,2.43,152.6,0.0,0.26022280471821774,0.0,0.0
2023,GUBRA.CO,Gubra A/S,Biotechnology & Medical Research,Health Care,313.96,137.94,251.7,136.64,9.23,719.76,0.0,0.07187117928198285,0.0,0.0
2024,GUBRA.CO,Gubra A/S,Biotechnology & Medical Research,Health Care,414.08,157.76,334.25,176.06,11.01,711.04,0.0,0.12252475247524752,0.0,0.0
