Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2009,SJOVA.IC,Sjova-Almennar tryggingar hf,Insurance,Other,174.9,113.8,0.0,0.0,0.0,532.29,0.0,0.11478705217080917
2010,SJOVA.IC,Sjova-Almennar tryggingar hf,Insurance,Other,609.5,388.58,137.26,0.0,0.0,624.67,0.0,0.13392671330462488
2011,SJOVA.IC,Sjova-Almennar tryggingar hf,Insurance,Other,683.61,389.26,138.60000000000002,0.0,0.0,630.88,0.0,0.24687737763124526
2012,SJOVA.IC,Sjova-Almennar tryggingar hf,Insurance,Other,664.18,368.03,144.48,0.0,0.0,652.25,0.0,0.23253353775392868
2013,SJOVA.IC,Sjova-Almennar tryggingar hf,Insurance,Other,694.37,397.31,158.8,0.0,0.0,997.96,0.0,0.13854262695899633
2014,SJOVA.IC,Sjova-Almennar tryggingar hf,Insurance,Other,764.51,482.64,175.3,0.0,0.0,1173.11,0.0,0.0908439958742147
2015,SJOVA.IC,Sjova-Almennar tryggingar hf,Insurance,Other,1102.59,649.31,196.31,0.0,0.0,1108.12,0.0,0.23189726744395914
2016,SJOVA.IC,Sjova-Almennar tryggingar hf,Insurance,Other,1260.16,785.25,240.81,0.0,0.0,1333.01,0.0,0.1756175872649118
2017,SJOVA.IC,Sjova-Almennar tryggingar hf,Insurance,Other,1389.25,924.94,279.03,0.0,0.0,1206.72,0.0,0.1535401750198886
2018,SJOVA.IC,Sjova-Almennar tryggingar hf,Insurance,Other,1370.07,988.3,288.73,0.0,0.0,1029.55,0.0,0.09036957894225629
2019,SJOVA.IC,Sjova-Almennar tryggingar hf,Insurance,Other,1692.06,1068.03,284.75,0.0,0.0,1182.5,0.0,0.28691754756871035
2020,SJOVA.IC,Sjova-Almennar tryggingar hf,Insurance,Other,1762.38,990.45,289.43,0.0,0.0,1435.71,0.0,0.33607065493727845
2021,SJOVA.IC,Sjova-Almennar tryggingar hf,Insurance,Other,2138.54,1105.2,327.03000000000003,0.0,0.0,1646.44,0.0,0.4289922499453366
2022,SJOVA.IC,Sjova-Almennar tryggingar hf,Insurance,Other,1990.77,1847.84,0.0,0.0,4.8,1478.24,0.0,0.09344220153696291
2023,SJOVA.IC,Sjova-Almennar tryggingar hf,Insurance,Other,2397.27,2265.03,0.0,0.0,5.22,1739.89,0.0,0.07300461523429629
2024,SJOVA.IC,Sjova-Almennar tryggingar hf,Insurance,Other,2618.94,2472.59,0.0,0.0,5.23,2057.03,0.0,0.06860376367870177
