Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2014,ELK.OL,Elkem ASA,Chemicals,Materials,12523.29,6355.22,5695.58,175.28,149.01,5545.19,95.87,0.0884160069206852,0.0,628.58
2015,ELK.OL,Elkem ASA,Chemicals,Materials,14361.4,6847.02,6161.43,140.3,124.4,6043.83,123.22,0.22196187804541864,0.0,674.38
2016,ELK.OL,Elkem ASA,Chemicals,Materials,14045.4,6899.04,6427.12,338.75,81.71,7371.49,87.55,0.13088547587893345,0.0,717.78
2017,ELK.OL,Elkem ASA,Chemicals,Materials,21133.0,10825.0,8634.0,387.0,454.0,8463.0,102.0,0.18762405137186222,0.0,1244.0
2018,ELK.OL,Elkem ASA,Chemicals,Materials,24968.0,11366.0,9334.0,495.0,372.0,13622.0,101.0,0.31997376666909566,0.0,1263.0
2019,ELK.OL,Elkem ASA,Chemicals,Materials,22246.0,11512.0,9956.0,494.0,263.0,12856.0,96.0,0.0779030265596047,0.0,1456.0
2020,ELK.OL,Elkem ASA,Chemicals,Materials,24025.0,12858.0,10859.0,548.0,267.0,12528.0,108.0,0.04661285216840772,0.0,1710.0
2021,ELK.OL,Elkem ASA,Chemicals,Materials,33083.0,15861.0,11882.0,716.0,255.0,19789.0,86.0,0.291874213836478,0.0,1816.0
2022,ELK.OL,Elkem ASA,Chemicals,Materials,45018.0,21976.0,13631.0,1000.0,309.0,28640.0,134.0,0.3510808368666157,0.0,1999.0
2023,ELK.OL,Elkem ASA,Chemicals,Materials,21134.0,10825.0,7679.0,335.0,662.0,24325.0,133.0,0.09416141957641672,0.0,844.0
2024,ELK.OL,Elkem ASA,Chemicals,Materials,17810.0,8313.0,7980.0,294.0,774.0,25912.0,109.0,0.03985242688597671,0.0,931.0
