Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2014,ATIC.ST,Actic Group AB,Hotels & Entertainment Services,Consumer Discretionary,633.77,5.56,578.97,0.0,37.48,306.11,0.0,0.038417562314200814,0.0,54.17
2015,ATIC.ST,Actic Group AB,Hotels & Entertainment Services,Consumer Discretionary,706.41,6.98,647.61,0.0,39.01,365.79,0.0,0.03502009349626818,0.0,60.21
2016,ATIC.ST,Actic Group AB,Hotels & Entertainment Services,Consumer Discretionary,787.53,11.73,768.52,0.0,42.9,345.68,0.0,-0.1030432770192086,0.0,67.55
2017,ATIC.ST,Actic Group AB,Hotels & Entertainment Services,Consumer Discretionary,853.31,9.76,840.12,0.0,32.12,606.03,0.0,-0.04734089071498119,0.0,83.24
2018,ATIC.ST,Actic Group AB,Hotels & Entertainment Services,Consumer Discretionary,881.4,10.61,835.79,0.0,38.93,574.89,0.0,-0.006836090382507958,0.0,200.3
2019,ATIC.ST,Actic Group AB,Hotels & Entertainment Services,Consumer Discretionary,886.14,9.43,1144.87,0.0,43.09,263.51,0.0,-1.1811695950817802,0.0,484.56
2020,ATIC.ST,Actic Group AB,Hotels & Entertainment Services,Consumer Discretionary,765.68,3.43,733.1299999999999,0.0,43.98,290.33,0.0,-0.05118313643095746,0.0,215.56
2021,ATIC.ST,Actic Group AB,Hotels & Entertainment Services,Consumer Discretionary,630.61,2.42,714.61,0.0,42.52,185.01,0.51,-0.695019404915912,0.0,208.07
2022,ATIC.ST,Actic Group AB,Hotels & Entertainment Services,Consumer Discretionary,648.79,2.29,701.2,0.0,40.59,189.8,0.29,-0.5012888631700776,0.0,187.73
2023,ATIC.ST,Actic Group AB,Hotels & Entertainment Services,Consumer Discretionary,675.12,4.65,733.52,0.0,51.33,168.15,0.18,-0.6794986039327509,0.0,208.2
2024,ATIC.ST,Actic Group AB,Hotels & Entertainment Services,Consumer Discretionary,705.59,5.48,694.9300000000001,0.0,52.24,164.62,0.26,-0.285419699175158,0.0,176.68
