Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2015,BOOZT.ST,Boozt AB,Diversified Retail,Consumer Discretionary,781.33,400.8,386.55,0.0,5.26,224.07,0.0,-0.05034141116615335,0.0,5.07
2016,BOOZT.ST,Boozt AB,Diversified Retail,Consumer Discretionary,1371.2,752.67,602.04,0.0,0.49,348.32,0.0,0.045934772622875875,0.0,12.18
2017,BOOZT.ST,Boozt AB,Diversified Retail,Consumer Discretionary,1952.57,1118.83,898.82,0.0,2.42,791.31,0.0,-0.08530158850513711,0.0,29.83
2018,BOOZT.ST,Boozt AB,Diversified Retail,Consumer Discretionary,2607.13,1564.84,193.1,0.0,2.25,849.39,0.0,0.9971155770611853,0.0,45.98
2019,BOOZT.ST,Boozt AB,Diversified Retail,Consumer Discretionary,3187.16,1920.63,1179.24,0.0,9.67,883.93,0.0,0.0878123833335216,0.0,98.83
2020,BOOZT.ST,Boozt AB,Diversified Retail,Consumer Discretionary,4461.67,2650.72,1605.23,0.0,12.28,1992.44,0.0,0.09708698881773115,0.0,165.6
2021,BOOZT.ST,Boozt AB,Diversified Retail,Consumer Discretionary,5826.63,3469.84,2096.32,0.0,16.04,2120.52,117.99,0.10919316867023146,0.0,167.37
2022,BOOZT.ST,Boozt AB,Diversified Retail,Consumer Discretionary,6407.21,3873.36,2297.64,0.0,20.91,2355.61,0.0,0.09139883087607882,0.0,211.41
2023,BOOZT.ST,Boozt AB,Diversified Retail,Consumer Discretionary,7718.37,4694.72,2720.09,0.0,38.81,2739.41,0.0,0.09664489798898285,0.0,250.81
2024,BOOZT.ST,Boozt AB,Diversified Retail,Consumer Discretionary,8384.13,5116.51,2799.79,0.0,44.74,3067.84,0.0,0.13791136434755366,0.0,277.64
