Year,Ticker,Exchange,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB
2004,MEKKO.HE,HEX,Marimekko Oyj,Textiles & Apparel,Other,540.46,220.23,114.01,0.0,-1.91,162.56,0.0
2005,MEKKO.HE,HEX,Marimekko Oyj,Textiles & Apparel,Other,538.38,217.92,114.73,0.0,-1.23,192.72,0.0
2006,MEKKO.HE,HEX,Marimekko Oyj,Textiles & Apparel,Other,574.53,224.17,253.87,0.0,0.0,221.25,0.0
2007,MEKKO.HE,HEX,Marimekko Oyj,Textiles & Apparel,Other,618.95,253.35,222.62,0.0,-1.5899999999999999,233.06,0.0
2008,MEKKO.HE,HEX,Marimekko Oyj,Textiles & Apparel,Other,667.96,276.69,243.55,0.0,-1.63,306.21,0.0
2009,MEKKO.HE,HEX,Marimekko Oyj,Textiles & Apparel,Other,632.49,234.67,158.85,0.0,-0.2,263.95,0.0
2010,MEKKO.HE,HEX,Marimekko Oyj,Textiles & Apparel,Other,586.6,228.05,138.54,0.0,-0.23,267.02,0.0
2011,MEKKO.HE,HEX,Marimekko Oyj,Textiles & Apparel,Other,603.46,236.0,237.25,0.0,-0.45999999999999996,252.7,0.0
2012,MEKKO.HE,HEX,Marimekko Oyj,Textiles & Apparel,Other,661.21,220.59,383.34000000000003,0.0,-3.98,220.17,0.0
2013,MEKKO.HE,HEX,Marimekko Oyj,Textiles & Apparel,Other,734.06,261.96,424.62,0.0,0.0,225.04,0.0
2014,MEKKO.HE,HEX,Marimekko Oyj,Textiles & Apparel,Other,786.77,273.82,426.57,0.0,-3.01,262.53,0.0
2015,MEKKO.HE,HEX,Marimekko Oyj,Textiles & Apparel,Other,855.57,314.92,492.78999999999996,0.0,-2.65,260.44,0.0
2016,MEKKO.HE,HEX,Marimekko Oyj,Textiles & Apparel,Other,925.23,373.38,495.87,0.0,-2.25,257.11,0.0
2017,MEKKO.HE,HEX,Marimekko Oyj,Textiles & Apparel,Other,954.71,348.96,503.42,0.0,-11.84,301.94,0.0
2018,MEKKO.HE,HEX,Marimekko Oyj,Textiles & Apparel,Other,1074.2,404.09,549.81,0.0,-3.3200000000000003,396.36,0.0
2019,MEKKO.HE,HEX,Marimekko Oyj,Textiles & Apparel,Other,1234.74,446.87,506.29,0.0,-10.08,383.05,0.0
2020,MEKKO.HE,HEX,Marimekko Oyj,Textiles & Apparel,Other,1325.05,517.26,472.02000000000004,0.0,-11.55,548.15,0.0
2021,MEKKO.HE,HEX,Marimekko Oyj,Textiles & Apparel,Other,1546.88,624.78,517.43,0.0,-10.350000000000001,699.13,0.0
2022,MEKKO.HE,HEX,Marimekko Oyj,Textiles & Apparel,Other,1680.76,727.91,629.27,0.0,-10.61,581.09,0.0
2023,MEKKO.HE,HEX,Marimekko Oyj,Textiles & Apparel,Other,1986.09,720.83,752.1800000000001,0.0,-15.010000000000002,735.28,0.0
2024,MEKKO.HE,HEX,Marimekko Oyj,Textiles & Apparel,Other,2121.79,905.43,811.67,0.0,-14.090000000000002,888.65,0.0
