Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
1996,RILBA.CO,Ringkjoebing Landbobank A/S,Banking Services,Financials,162.74,0.0,0.0,0.0,11.03,534.07,0.0,0.2840638867564177
1997,RILBA.CO,Ringkjoebing Landbobank A/S,Banking Services,Financials,195.03,0.0,0.0,0.0,11.19,580.11,0.0,0.31690541449035525
1998,RILBA.CO,Ringkjoebing Landbobank A/S,Banking Services,Financials,236.08,0.0,101.77,0.0,7.82,700.55,0.0,0.18055813289558206
1999,RILBA.CO,Ringkjoebing Landbobank A/S,Banking Services,Financials,233.52,0.0,107.66,0.0,5.18,693.09,0.0,0.17411880131007518
2000,RILBA.CO,Ringkjoebing Landbobank A/S,Banking Services,Financials,299.78,0.0,113.76,0.0,22.15,813.94,0.0,0.20132933631471603
2001,RILBA.CO,Ringkjoebing Landbobank A/S,Banking Services,Financials,339.65,0.0,132.09,0.0,28.57,850.67,0.0,0.21041061751325424
2002,RILBA.CO,Ringkjoebing Landbobank A/S,Banking Services,Financials,344.75,0.0,153.11,0.0,22.46,1013.54,0.0,0.16691990449316257
2003,RILBA.CO,Ringkjoebing Landbobank A/S,Banking Services,Financials,362.55,0.0,171.0,0.0,25.44,1298.44,0.0,0.12793043960444841
2010,RILBA.CO,Ringkjoebing Landbobank A/S,Banking Services,Financials,772.97,0.0,254.12,0.0,49.1,2416.79,0.0,0.19436939080350382
2011,RILBA.CO,Ringkjoebing Landbobank A/S,Banking Services,Financials,638.53,0.0,255.35,0.0,256.63,2584.12,0.0,0.04897218395430551
2012,RILBA.CO,Ringkjoebing Landbobank A/S,Banking Services,Financials,663.71,0.0,253.9,0.0,201.64,2634.37,0.0,0.07902079054954318
2013,RILBA.CO,Ringkjoebing Landbobank A/S,Banking Services,Financials,908.39,0.0,266.98,0.0,152.95,3243.33,0.0,0.1506044713303919
2014,RILBA.CO,Ringkjoebing Landbobank A/S,Banking Services,Financials,1090.12,0.0,303.33,0.0,156.14,3761.81,0.0,0.16764536220595935
2015,RILBA.CO,Ringkjoebing Landbobank A/S,Banking Services,Financials,1145.32,0.0,337.79,0.0,109.34,4240.06,0.0,0.1646651226633585
2016,RILBA.CO,Ringkjoebing Landbobank A/S,Banking Services,Financials,1281.91,0.0,382.65,0.0,87.02,4346.32,0.0,0.18687993520955662
2017,RILBA.CO,Ringkjoebing Landbobank A/S,Banking Services,Financials,1354.57,0.0,410.27,0.0,66.61,5049.15,0.0,0.17382925839002605
2018,RILBA.CO,Ringkjoebing Landbobank A/S,Banking Services,Financials,2100.66,0.0,908.08,0.0,90.72,9538.29,0.0,0.11551965813578742
2019,RILBA.CO,Ringkjoebing Landbobank A/S,Banking Services,Financials,2869.65,0.0,1026.64,0.0,172.95,10027.4,0.0,0.16654965394818197
2020,RILBA.CO,Ringkjoebing Landbobank A/S,Banking Services,Financials,3138.13,0.0,1102.09,0.0,173.98,11469.13,0.0,0.16235407567967233
2021,RILBA.CO,Ringkjoebing Landbobank A/S,Banking Services,Financials,3349.15,0.0,1080.2,0.0,140.88,11744.97,0.0,0.181189905125343
2022,RILBA.CO,Ringkjoebing Landbobank A/S,Banking Services,Financials,3804.34,0.0,1181.91,0.0,251.32,13107.83,0.0,0.18089264203151859
2023,RILBA.CO,Ringkjoebing Landbobank A/S,Banking Services,Financials,5857.83,0.0,1438.22,0.0,1203.69,15682.69,0.0,0.2050617591752435
2024,RILBA.CO,Ringkjoebing Landbobank A/S,Banking Services,Financials,6434.87,0.0,1571.0,0.0,1701.18,17413.04,0.0,0.1816276767296233
