Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2011,AKSOA.OL,Aker Solutions ASA,Oil & Gas Related Equipment and Services,Energy,0.0,11123.0,10252.0,0.0,133.0,6167.0,166.0,-3.3961787462498028,0.0,301.0
2012,AKSOA.OL,Aker Solutions ASA,Oil & Gas Related Equipment and Services,Energy,0.0,14163.0,12319.0,0.0,183.0,4424.0,154.0,-5.824595893403233,0.0,357.0
2013,AKSOA.OL,Aker Solutions ASA,Oil & Gas Related Equipment and Services,Energy,0.0,13752.0,13726.0,132.0,210.0,6231.0,156.0,-4.314388601847503,0.0,499.0
2014,AKSOA.OL,Aker Solutions ASA,Oil & Gas Related Equipment and Services,Energy,0.0,13561.0,17401.0,185.0,204.0,5677.0,216.0,-5.25725436959104,0.0,665.0
2015,AKSOA.OL,Aker Solutions ASA,Oil & Gas Related Equipment and Services,Energy,0.0,12979.0,17958.0,211.0,348.0,6397.0,234.0,-4.686171014929875,0.0,882.0
2016,AKSOA.OL,Aker Solutions ASA,Oil & Gas Related Equipment and Services,Energy,0.0,10369.0,14037.0,125.0,477.0,6278.0,138.0,-3.858790523690773,0.0,778.0
2017,AKSOA.OL,Aker Solutions ASA,Oil & Gas Related Equipment and Services,Energy,0.0,8359.0,13374.0,41.0,305.0,6981.0,67.0,-3.121027241770715,0.0,792.0
2018,AKSOA.OL,Aker Solutions ASA,Oil & Gas Related Equipment and Services,Energy,0.0,10560.0,13601.0,52.0,268.0,7502.0,106.0,-3.2041272344900107,0.0,739.0
2019,AKSOA.OL,Aker Solutions ASA,Oil & Gas Related Equipment and Services,Energy,0.0,13447.0,14807.0,81.0,508.0,7134.0,97.0,-3.9663946895311852,0.0,1234.0
2020,AKSOA.OL,Aker Solutions ASA,Oil & Gas Related Equipment and Services,Energy,28434.0,13088.0,16057.0,60.0,504.0,7870.0,38.0,-0.1460546282245827,0.0,1287.0
2021,AKSOA.OL,Aker Solutions ASA,Oil & Gas Related Equipment and Services,Energy,29195.0,13854.0,14873.0,51.0,383.0,7833.0,28.0,0.017300597888309375,0.0,1097.0
2022,AKSOA.OL,Aker Solutions ASA,Oil & Gas Related Equipment and Services,Energy,27302.0,15068.0,12353.0,0.0,290.0,9244.0,-4.0,-0.04426406926406926,0.0,568.0
2023,AKSOA.OL,Aker Solutions ASA,Oil & Gas Related Equipment and Services,Energy,35882.0,20760.0,15019.0,59.0,227.0,19082.0,-129.0,-0.003429536221178705,0.0,684.0
2024,AKSOA.OL,Aker Solutions ASA,Oil & Gas Related Equipment and Services,Energy,52202.0,32459.0,17331.0,88.0,252.0,11270.0,-144.0,0.2020492539996405,0.0,1158.0
