Year,Ticker,Exchange,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB
2019,MILDEF.ST,STX,MilDef Group AB,Aerospace & Defense,Industrials,310.8,194.64,94.16,24.17,-0.83,95.01,0.0
2020,MILDEF.ST,STX,MilDef Group AB,Aerospace & Defense,Industrials,407.81,221.47,128.39999999999998,33.86,-1.69,138.46,0.0
2021,MILDEF.ST,STX,MilDef Group AB,Aerospace & Defense,Industrials,470.64,260.07,217.78,40.49,-5.21,553.59,0.0
2022,MILDEF.ST,STX,MilDef Group AB,Aerospace & Defense,Industrials,701.97,367.23,314.02000000000004,46.56,-10.64,741.62,0.0
2023,MILDEF.ST,STX,MilDef Group AB,Aerospace & Defense,Industrials,1145.86,592.19,452.64,80.32,-28.96,850.31,0.0
2024,MILDEF.ST,STX,MilDef Group AB,Aerospace & Defense,Industrials,1221.31,622.2,491.31,85.43,-25.83,1132.65,0.0
