Year,Ticker,Exchange,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB
1997,BEIAb.ST,STX,Beijer Alma AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,871.04,569.64,213.93,0.0,-8.22,325.65,0.0
2004,BEIAb.ST,STX,Beijer Alma AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1102.61,707.03,244.08999999999997,0.0,-11.65,517.34,0.0
2005,BEIAb.ST,STX,Beijer Alma AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1142.75,721.85,242.14,0.0,-7.44,601.97,0.0
2006,BEIAb.ST,STX,Beijer Alma AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1294.59,804.52,257.39,0.0,-7.98,680.89,0.0
2007,BEIAb.ST,STX,Beijer Alma AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1433.91,897.3,286.31,0.0,-10.85,712.11,0.0
2008,BEIAb.ST,STX,Beijer Alma AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1570.62,1015.76,297.51,0.0,-12.37,856.24,0.0
2009,BEIAb.ST,STX,Beijer Alma AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1293.11,822.17,274.24,0.0,-5.69,797.74,2.49
2010,BEIAb.ST,STX,Beijer Alma AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1923.24,1197.76,385.03999999999996,0.0,-4.88,1209.95,2.35
2011,BEIAb.ST,STX,Beijer Alma AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2444.41,1593.97,469.96000000000004,0.0,-10.79,1286.76,2.33
2012,BEIAb.ST,STX,Beijer Alma AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2388.95,1583.53,486.24,0.0,-8.64,1300.74,2.23
2013,BEIAb.ST,STX,Beijer Alma AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2767.57,1869.58,543.0699999999999,0.0,-10.92,1518.16,3.39
2014,BEIAb.ST,STX,Beijer Alma AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3029.63,2047.57,591.71,0.0,-9.65,1672.35,3.65
2015,BEIAb.ST,STX,Beijer Alma AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3367.28,2263.86,649.49,0.0,-10.93,1920.75,3.83
2016,BEIAb.ST,STX,Beijer Alma AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3463.87,2338.74,680.55,0.0,-9.19,1803.23,3.62
2017,BEIAb.ST,STX,Beijer Alma AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3845.78,2621.24,700.81,0.0,-12.06,1998.09,3.96
2018,BEIAb.ST,STX,Beijer Alma AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,4128.7,2839.75,706.8399999999999,0.0,-14.65,2177.96,4.0
2019,BEIAb.ST,STX,Beijer Alma AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,4300.91,3017.17,741.79,0.0,-24.46,2262.73,3.91
2020,BEIAb.ST,STX,Beijer Alma AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,4349.65,3028.72,782.88,0.0,-31.16,2629.21,-14.36
2021,BEIAb.ST,STX,Beijer Alma AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,4590.01,3066.25,781.42,0.0,-31.97,2784.29,-3.7
2022,BEIAb.ST,STX,Beijer Alma AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,5573.36,3897.59,919.08,0.0,-89.69,3392.32,33.04
2023,BEIAb.ST,STX,Beijer Alma AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,6849.49,4830.08,1177.41,0.0,-217.97,3840.81,76.51
2024,BEIAb.ST,STX,Beijer Alma AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,7325.43,5051.43,1357.7,0.0,-195.26,4659.33,83.28
