Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2004,ANODb.ST,Addnode Group AB (publ),Software & IT Services,Information Technology,295.61,36.15,160.66,0.0,0.54,237.29,0.0,0.41409246070209466,0.0,0.0
2005,ANODb.ST,Addnode Group AB (publ),Software & IT Services,Information Technology,353.89,73.17,187.71,0.0,0.95,334.58,0.0,0.2751509355012253,0.0,0.0
2006,ANODb.ST,Addnode Group AB (publ),Software & IT Services,Information Technology,547.09,195.76,295.46000000000004,2.59,0.61,478.88,0.0,0.12080270631473435,0.0,0.0
2007,ANODb.ST,Addnode Group AB (publ),Software & IT Services,Information Technology,689.06,235.67,370.11,4.77,0.41,424.45,0.0,0.2064789727883142,0.0,0.0
2008,ANODb.ST,Addnode Group AB (publ),Software & IT Services,Information Technology,876.81,299.81,468.71,5.97,0.87,523.19,0.0,0.21672814847378588,0.0,0.0
2009,ANODb.ST,Addnode Group AB (publ),Software & IT Services,Information Technology,814.28,259.87,489.61,9.75,0.47,485.92,0.0,0.15245307869608157,0.0,0.0
2010,ANODb.ST,Addnode Group AB (publ),Software & IT Services,Information Technology,890.09,315.11,509.16,16.02,0.44,615.23,0.0,0.1323082424459145,0.0,0.0
2011,ANODb.ST,Addnode Group AB (publ),Software & IT Services,Information Technology,1123.13,382.18,640.4,2.9,0.46,669.68,0.0,0.15378986978855583,0.0,0.0
2012,ANODb.ST,Addnode Group AB (publ),Software & IT Services,Information Technology,1172.86,362.29,692.67,5.12,0.45,678.44,0.0,0.18066446553858848,0.0,0.0
2013,ANODb.ST,Addnode Group AB (publ),Software & IT Services,Information Technology,1302.82,413.37,795.9000000000001,8.51,1.75,786.17,0.0,0.12759326863146628,0.0,0.0
2014,ANODb.ST,Addnode Group AB (publ),Software & IT Services,Information Technology,1468.42,473.87,885.9,11.86,2.36,836.42,0.0,0.14125678486884594,0.0,21.31
2015,ANODb.ST,Addnode Group AB (publ),Software & IT Services,Information Technology,1817.37,676.96,1035.3899999999999,19.13,3.770000000000001,959.32,0.0,0.125484718342159,0.0,27.37
2016,ANODb.ST,Addnode Group AB (publ),Software & IT Services,Information Technology,2155.41,847.76,1205.66,21.77,4.29,914.8,0.0,0.13059685177087862,0.0,38.17
2017,ANODb.ST,Addnode Group AB (publ),Software & IT Services,Information Technology,2440.04,937.68,1365.1999999999998,28.53,8.68,983.14,0.0,0.15970258559309994,0.0,39.08
2018,ANODb.ST,Addnode Group AB (publ),Software & IT Services,Information Technology,2755.09,1041.35,1506.7800000000002,29.03,15.920000000000002,1306.68,0.0,0.16841919980408362,0.0,38.4
2019,ANODb.ST,Addnode Group AB (publ),Software & IT Services,Information Technology,3195.62,1326.08,1581.0600000000002,24.2,17.68,1322.1,0.0,0.22312986914756816,0.0,41.88
2020,ANODb.ST,Addnode Group AB (publ),Software & IT Services,Information Technology,3896.4,1755.27,1821.8000000000002,30.7,19.45,1578.83,0.0,0.20938289746204466,0.0,50.15
2021,ANODb.ST,Addnode Group AB (publ),Software & IT Services,Information Technology,4086.0,1771.9,1908.2,26.06,20.05,1649.45,0.0,0.24972566613113448,0.0,61.13
2022,ANODb.ST,Addnode Group AB (publ),Software & IT Services,Information Technology,5914.65,2841.88,2473.23,32.3,39.91,1887.24,0.0,0.313648502575189,0.0,69.36
2023,ANODb.ST,Addnode Group AB (publ),Software & IT Services,Information Technology,7376.99,3691.48,3166.9700000000003,50.76,98.53,2130.31,0.0,0.2209866169712388,0.0,86.59
2024,ANODb.ST,Addnode Group AB (publ),Software & IT Services,Information Technology,7888.85,3619.49,3548.3,58.99,197.3,2527.06,0.0,0.23060394292181438,0.0,111.87
