Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2005,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,1330.53,451.53,827.62,253.64,90.74,6511.65,0.0,0.03290717406494514,0.0,0.0
2006,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,624.28,194.05,431.34,133.06,3.33,2233.73,0.0,0.05758081773535744,0.0,0.0
2007,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,1776.87,536.72,1228.31,347.41,4.3,2247.08,0.0,0.15796055325133063,0.0,0.0
2008,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,1971.18,582.3,1285.03,361.31,2.21,2429.35,0.0,0.19056537757013198,0.0,0.0
2009,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,2268.73,688.24,1417.51,409.19,2.34,2149.38,0.0,0.26511366068354597,0.0,0.0
2010,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,2321.08,703.1,1351.36,377.35,6.45,2109.15,0.0,0.3022639451911908,0.0,0.0
2011,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,2456.54,639.25,1506.5600000000002,476.03,8.37,2255.14,0.0,0.34516260631269,0.0,0.0
2012,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,2355.24,650.83,1521.62,513.23,11.05,2221.77,0.0,0.3082992388951152,0.0,0.0
2013,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,2350.24,730.0,1484.09,484.92,11.52,2514.3,0.0,0.24243328162908162,0.0,0.0
2014,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,2728.01,825.24,1556.3000000000002,441.77,12.33,2857.83,0.0,0.27150320347956314,0.0,0.0
2015,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,3081.25,1002.69,1727.13,488.15,16.79,3469.39,0.0,0.23715696419255258,0.0,0.0
2016,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,3749.52,1257.74,1902.84,480.39,17.47,3515.3,0.0,0.2992233948738372,0.0,0.0
2017,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,3650.78,1590.79,2162.86,534.44,20.07,4352.13,0.0,0.09455140356561044,0.0,0.0
2018,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,3755.86,1651.81,2262.54,505.08,32.21,4218.05,0.0,0.07453207050651371,0.0,0.0
2019,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,4317.78,1822.59,2534.7499999999995,614.56,55.39,4184.96,0.0,0.12416128230616302,0.0,0.0
2020,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,5023.16,2105.1,2700.8,741.03,54.68,4439.32,0.0,0.20354693962138343,0.0,0.0
2021,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,5351.96,2077.37,2876.8900000000003,862.38,41.0,4685.78,0.0,0.2601658635275237,0.0,0.0
2022,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,6122.33,2334.39,3151.42,902.54,38.0,5624.03,0.0,0.266901136729356,0.0,0.0
2023,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,7387.75,2739.78,3631.08,946.44,44.41,6673.0,0.0,0.28756481342724405,0.0,0.0
2024,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,8627.84,3093.06,3839.44,827.41,110.63,8479.06,0.0,0.28447964750809646,0.0,0.0
