Year,Ticker,Exchange,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB
2004,KOA.OL,OBX,Kongsberg Automotive ASA,Automobiles & Auto Parts,Consumer Discretionary,2184.81,1008.24,306.52,0.0,-45.1,390.28,0.0
2005,KOA.OL,OBX,Kongsberg Automotive ASA,Automobiles & Auto Parts,Consumer Discretionary,2525.24,1140.19,333.68,0.0,0.0,489.0,0.0
2006,KOA.OL,OBX,Kongsberg Automotive ASA,Automobiles & Auto Parts,Consumer Discretionary,2863.0,1349.0,348.0,0.0,-37.0,548.0,0.0
2007,KOA.OL,OBX,Kongsberg Automotive ASA,Automobiles & Auto Parts,Consumer Discretionary,3180.6,0.0,2852.8,0.0,-47.1,789.0,0.0
2008,KOA.OL,OBX,Kongsberg Automotive ASA,Automobiles & Auto Parts,Consumer Discretionary,7460.56,0.0,7224.2,0.0,-320.36,808.69,71.84
2009,KOA.OL,OBX,Kongsberg Automotive ASA,Automobiles & Auto Parts,Consumer Discretionary,5435.3,0.0,5430.07,0.0,-363.05,1429.85,54.74
2010,KOA.OL,OBX,Kongsberg Automotive ASA,Automobiles & Auto Parts,Consumer Discretionary,6918.59,0.0,6460.02,0.0,-177.67,1311.47,48.28
2011,KOA.OL,OBX,Kongsberg Automotive ASA,Automobiles & Auto Parts,Consumer Discretionary,7789.81,3745.69,1821.03,0.0,-155.84,1382.55,51.06
2012,KOA.OL,OBX,Kongsberg Automotive ASA,Automobiles & Auto Parts,Consumer Discretionary,7481.97,3505.93,1659.91,0.0,-142.75,1334.38,21.29
2013,KOA.OL,OBX,Kongsberg Automotive ASA,Automobiles & Auto Parts,Consumer Discretionary,7737.54,3531.05,1721.0100000000002,312.34,-135.09,1558.39,23.35
2014,KOA.OL,OBX,Kongsberg Automotive ASA,Automobiles & Auto Parts,Consumer Discretionary,8181.94,3598.35,1931.21,416.99,-99.44,1864.72,36.16
2015,KOA.OL,OBX,Kongsberg Automotive ASA,Automobiles & Auto Parts,Consumer Discretionary,9087.78,3976.8,2183.3999999999996,493.75,-73.35,2018.89,37.44
2016,KOA.OL,OBX,Kongsberg Automotive ASA,Automobiles & Auto Parts,Consumer Discretionary,8766.17,0.0,8207.95,0.0,-64.09,1860.51,34.5
2017,KOA.OL,OBX,Kongsberg Automotive ASA,Automobiles & Auto Parts,Consumer Discretionary,9858.32,4466.38,2807.46,512.23,-94.24,1842.02,35.44
2018,KOA.OL,OBX,Kongsberg Automotive ASA,Automobiles & Auto Parts,Consumer Discretionary,10783.39,4880.42,2930.36,449.35,-122.9,2475.93,35.67
2019,KOA.OL,OBX,Kongsberg Automotive ASA,Automobiles & Auto Parts,Consumer Discretionary,11428.95,5050.43,2429.73,423.33,-208.71,2747.49,37.39
2020,KOA.OL,OBX,Kongsberg Automotive ASA,Automobiles & Auto Parts,Consumer Discretionary,7365.78,3167.64,1353.27,497.56,-206.96,2528.95,42.95
2021,KOA.OL,OBX,Kongsberg Automotive ASA,Automobiles & Auto Parts,Consumer Discretionary,8448.42,4107.35,1448.04,482.68,-192.06,2616.0,42.05
2022,KOA.OL,OBX,Kongsberg Automotive ASA,Automobiles & Auto Parts,Consumer Discretionary,9140.91,4376.66,1669.51,369.43,-167.56,2895.75,45.08
2023,KOA.OL,OBX,Kongsberg Automotive ASA,Automobiles & Auto Parts,Consumer Discretionary,10094.41,4904.04,1784.12,320.55,-172.25,2390.24,49.21
2024,KOA.OL,OBX,Kongsberg Automotive ASA,Automobiles & Auto Parts,Consumer Discretionary,9158.57,3987.85,1753.4,304.43,-183.59,2349.86,38.83
