Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2004,ATRAV.HE,Atria Oyj,Food & Tobacco,Consumer Staples,6981.15,0.0,6384.58,58.16,51.81,2012.3,161.23,0.2773920764838763,0.0,0.0
2005,ATRAV.HE,Atria Oyj,Food & Tobacco,Consumer Staples,7845.18,0.0,7298.24,53.75,53.86,2034.46,161.36,0.2490322521882488,0.0,0.0
2006,ATRAV.HE,Atria Oyj,Food & Tobacco,Consumer Staples,8964.71,0.0,8232.710000000001,59.86,86.26,2522.1,47.93,0.27454932432695256,0.0,0.0
2007,ATRAV.HE,Atria Oyj,Food & Tobacco,Consumer Staples,10191.44,0.0,9077.92,0.0,0.0,3759.4,14.84,0.29503158251727507,0.0,0.0
2008,ATRAV.HE,Atria Oyj,Food & Tobacco,Consumer Staples,11175.08,9869.53,191.19,81.57,549.13,4208.48,13.59,0.15319499676698856,0.0,0.0
2009,ATRAV.HE,Atria Oyj,Food & Tobacco,Consumer Staples,11484.99,10046.18,191.25,81.88,323.48,3608.69,15.03,0.27760422990738787,0.0,0.0
2010,ATRAV.HE,Atria Oyj,Food & Tobacco,Consumer Staples,10411.14,9196.38,159.08,82.33,104.4,3451.38,22.33,0.29755218483983986,0.0,0.0
2011,ATRAV.HE,Atria Oyj,Food & Tobacco,Consumer Staples,10144.3,9059.7,1088.18,92.65,125.7,3239.98,22.59,-0.01122734531366424,0.0,0.0
2012,ATRAV.HE,Atria Oyj,Food & Tobacco,Consumer Staples,10041.57,8763.11,1081.17,89.84,138.85,3142.96,23.78,0.04682417880849046,0.0,0.0
2013,ATRAV.HE,Atria Oyj,Food & Tobacco,Consumer Staples,11018.05,9660.3,1251.67,92.31,135.53,3406.1,26.84,0.01831083561029318,0.0,0.0
2014,ATRAV.HE,Atria Oyj,Food & Tobacco,Consumer Staples,11917.08,10439.67,1194.12,116.01,122.34,3632.73,33.55,0.07554251175578514,0.0,0.0
2015,ATRAV.HE,Atria Oyj,Food & Tobacco,Consumer Staples,11987.5,10526.63,1251.24,110.7,103.81,3842.0,44.24,0.05571452097657398,0.0,0.0
2016,ATRAV.HE,Atria Oyj,Food & Tobacco,Consumer Staples,12555.3,11028.65,1274.04,122.01,82.61,3720.39,112.84,0.07617857524855008,0.0,0.0
2017,ATRAV.HE,Atria Oyj,Food & Tobacco,Consumer Staples,13399.96,11782.91,1288.53,120.26,85.82000000000001,4120.91,119.18,0.08560195656224262,0.0,0.0
2018,ATRAV.HE,Atria Oyj,Food & Tobacco,Consumer Staples,13811.74,12344.11,1224.9,131.46,66.74,4114.87,127.45,0.07247213788681645,0.0,0.0
2019,ATRAV.HE,Atria Oyj,Food & Tobacco,Consumer Staples,14287.64,12685.62,1315.9,150.24,59.56,4131.83,141.9,0.08816654304319613,0.0,0.0
2020,ATRAV.HE,Atria Oyj,Food & Tobacco,Consumer Staples,16128.11,14344.61,1378.4699999999998,160.87,59.370000000000005,4429.56,168.27,0.1101671875645685,0.0,0.0
2021,ATRAV.HE,Atria Oyj,Food & Tobacco,Consumer Staples,15650.78,13857.02,1326.15,155.39,58.88,4551.52,129.6,0.12050962162901184,0.0,0.0
2022,ATRAV.HE,Atria Oyj,Food & Tobacco,Consumer Staples,17126.16,15424.91,1760.73,136.22,52.4,4711.83,192.48,0.0049629815407264246,0.0,0.0
2023,ATRAV.HE,Atria Oyj,Food & Tobacco,Consumer Staples,19993.7,18083.95,1936.53,164.67,212.91,4351.37,250.42,-0.016302351910886827,0.0,0.0
2024,ATRAV.HE,Atria Oyj,Food & Tobacco,Consumer Staples,20396.68,18173.78,1504.63,172.01,241.5,4735.23,250.51,0.13012712255352293,0.0,0.0
