Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2014,LUMO.HE,Kojamo Oyj,Real Estate Operations,Real Estate,2979.13,811.43,758.78,1.67,374.38,14272.41,0.0,0.07260231453552694,0.0,14.21
2015,LUMO.HE,Kojamo Oyj,Real Estate Operations,Real Estate,3317.57,867.63,785.34,2.68,378.36,16689.65,0.0,0.07722870162046537,0.0,10.73
2016,LUMO.HE,Kojamo Oyj,Real Estate Operations,Real Estate,3264.79,838.72,750.4899999999999,2.79,370.6,16884.46,0.0,0.07745406130844576,0.0,11.15
2017,LUMO.HE,Kojamo Oyj,Real Estate Operations,Real Estate,3144.29,796.8,701.63,1.87,415.2,20070.28,0.0,0.061410702790394546,0.0,10.26
2018,LUMO.HE,Kojamo Oyj,Real Estate Operations,Real Estate,3445.0,859.33,727.79,0.96,457.03,23363.29,0.0,0.060000539307606085,0.0,7.68
2019,LUMO.HE,Kojamo Oyj,Real Estate Operations,Real Estate,3694.79,896.87,760.03,3.94,505.04,30413.34,0.0,0.05053012921303613,0.0,10.83
2020,LUMO.HE,Kojamo Oyj,Real Estate Operations,Real Estate,4116.64,970.45,811.74,7.51,601.5699999999999,34670.93,0.0,0.05019738437936336,0.0,13.94
2021,LUMO.HE,Kojamo Oyj,Real Estate Operations,Real Estate,3980.33,984.67,727.57,12.19,602.5899999999999,42681.95,0.0,0.039306779563726586,0.0,12.19
2022,LUMO.HE,Kojamo Oyj,Real Estate Operations,Real Estate,4171.75,1040.67,755.01,12.11,653.0600000000001,40287.9,0.0,0.04306801794087058,0.0,12.11
2023,LUMO.HE,Kojamo Oyj,Real Estate Operations,Real Estate,5044.36,1319.84,872.67,31.94,955.94,40555.84,0.0,0.0475356939962284,0.0,14.83
2024,LUMO.HE,Kojamo Oyj,Real Estate Operations,Real Estate,5256.71,1458.26,766.89,15.11,1648.8300000000002,42704.63,0.0,0.032732750523772246,0.0,13.94
