Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2004,CARLb.CO,Carlsberg A/S,Beverages,Other,40818.97,18518.38,20793.11,0.0,1313.98,16717.51,1892.97,0.010397367504760734,0.0,0.0
2005,CARLb.CO,Carlsberg A/S,Beverages,Other,40910.06,30647.87,38233.76,0.0,0.0,19241.14,1636.27,-1.3398007703062786,0.0,0.0
2006,CARLb.CO,Carlsberg A/S,Beverages,Other,44321.52,18679.93,21875.41,0.0,1282.73,19420.39,1534.03,0.11851676161878959,0.0,0.0
2007,CARLb.CO,Carlsberg A/S,Beverages,Other,48132.46,24117.86,42660.96,0.0,1357.39,19811.97,1407.62,-0.9427020031961032,0.0,0.0
2008,CARLb.CO,Carlsberg A/S,Beverages,Other,66233.58,30084.88,28942.380000000005,117.12,2911.48,71432.23,6720.5,0.0564530503285041,0.0,0.0
2009,CARLb.CO,Carlsberg A/S,Beverages,Other,69623.67,30889.92,58441.82,118.42,2781.1,61124.62,5195.07,-0.3373168662278126,0.0,0.0
2010,CARLb.CO,Carlsberg A/S,Beverages,Other,64562.39,31157.75,53964.33,0.0,0.0,67150.01,5624.05,-0.2825139891879057,0.0,0.0
2011,CARLb.CO,Carlsberg A/S,Beverages,Other,66499.32,33257.51,56678.380000000005,0.0,0.0,68545.14,5997.41,-0.31440526249772777,0.0,0.0
2012,CARLb.CO,Carlsberg A/S,Beverages,Other,66758.17,33978.69,23314.34,94.41,1913.32,69164.42,3336.11,0.10546447039766463,0.0,0.0
2013,CARLb.CO,Carlsberg A/S,Beverages,Other,67396.56,33958.02,23806.12,103.69,1824.47,75810.3,3566.31,0.09967218302721671,0.0,0.0
2014,CARLb.CO,Carlsberg A/S,Beverages,Other,72327.49,36692.98,26257.49,95.31,1613.48,63660.17,4321.95,0.11560171998166581,0.0,0.0
2015,CARLb.CO,Carlsberg A/S,Beverages,Other,78385.31,40094.6,28897.03,17.99,1518.44,55943.72,4813.66,0.12991392979749952,0.0,0.0
2016,CARLb.CO,Carlsberg A/S,Beverages,Other,78127.35,38923.92,29707.96,129.77,1290.19,62127.27,3471.28,0.1270614975483453,0.0,0.0
2017,CARLb.CO,Carlsberg A/S,Beverages,Other,76095.57,38197.71,27383.37,150.55,972.29,62080.64,3432.76,0.14795064826432466,0.0,0.0
2018,CARLb.CO,Carlsberg A/S,Beverages,Other,80532.63,40306.9,28624.42,163.63,746.02,60108.8,3432.55,0.17341337569944618,0.0,0.0
2019,CARLb.CO,Carlsberg A/S,Beverages,Other,86912.04,43868.81,29926.380000000005,175.4,700.2900000000001,57251.98,3406.21,0.2075887856198807,0.0,0.0
2020,CARLb.CO,Carlsberg A/S,Beverages,Other,84234.02,43425.68,27265.52,176.98,713.6899999999999,55344.38,5707.9,0.21303233884139958,0.0,0.0
2021,CARLb.CO,Carlsberg A/S,Beverages,Other,82134.06,43089.05,25893.35,129.84,699.75,59166.0,6483.34,0.19165082238450526,0.0,0.0
2022,CARLb.CO,Carlsberg A/S,Beverages,Other,95363.73,51842.37,29414.61,145.22,735.61,44989.41,3976.87,0.2760340381176596,0.0,0.0
2023,CARLb.CO,Carlsberg A/S,Beverages,Other,112692.34,62411.51,34555.810000000005,202.15,1200.67,34864.07,3773.91,0.38114052546225224,0.0,0.0
2024,CARLb.CO,Carlsberg A/S,Beverages,Other,116883.33,63311.87,37030.99999999999,221.27,1740.53,43825.06,4483.35,0.3109437880484993,0.0,0.0
