Year,Ticker,Exchange,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB
1997,WITH.HE,HEX,WithSecure Oyj,Software & IT Services,Information Technology,74.31,0.0,38.35,15.18,0.0,28.35,0.0
2004,WITH.HE,HEX,WithSecure Oyj,Software & IT Services,Information Technology,395.51,0.0,317.71000000000004,89.87,-0.07,372.92,0.0
2005,WITH.HE,HEX,WithSecure Oyj,Software & IT Services,Information Technology,495.11,0.0,395.43,117.36,-2.13,456.15,0.0
2006,WITH.HE,HEX,WithSecure Oyj,Software & IT Services,Information Technology,649.1,0.0,524.3100000000001,180.8,-0.68,445.54,0.0
2007,WITH.HE,HEX,WithSecure Oyj,Software & IT Services,Information Technology,775.14,0.0,565.16,169.93,-0.79,535.49,0.0
2008,WITH.HE,HEX,WithSecure Oyj,Software & IT Services,Information Technology,930.4,0.0,667.05,210.19,-0.21,399.1,0.0
2009,WITH.HE,HEX,WithSecure Oyj,Software & IT Services,Information Technology,1092.16,0.0,805.54,243.95,-0.15,404.75,0.0
2010,WITH.HE,HEX,WithSecure Oyj,Software & IT Services,Information Technology,1041.34,0.0,783.78,251.07,-0.11,400.54,0.0
2011,WITH.HE,HEX,WithSecure Oyj,Software & IT Services,Information Technology,1137.87,0.0,852.33,275.38,-0.04,460.77,0.0
2012,WITH.HE,HEX,WithSecure Oyj,Software & IT Services,Information Technology,1174.66,55.59,980.71,368.54,-0.04,477.86,0.0
2013,WITH.HE,HEX,WithSecure Oyj,Software & IT Services,Information Technology,1211.1,54.94,965.88,325.5,-0.44,606.68,0.0
2014,WITH.HE,HEX,WithSecure Oyj,Software & IT Services,Information Technology,1148.47,58.91,917.12,251.12,-0.06,722.21,0.0
2015,WITH.HE,HEX,WithSecure Oyj,Software & IT Services,Information Technology,1320.3,49.94,1126.63,240.5,-9.02,739.73,0.0
2016,WITH.HE,HEX,WithSecure Oyj,Software & IT Services,Information Technology,1470.21,53.52,1278.0800000000002,263.75,-0.08,689.29,0.0
2017,WITH.HE,HEX,WithSecure Oyj,Software & IT Services,Information Technology,1583.84,233.17,1260.6,318.08,-0.67,694.89,0.0
2018,WITH.HE,HEX,WithSecure Oyj,Software & IT Services,Information Technology,1831.29,377.83,1431.5600000000002,343.17,-3.39,656.67,0.0
2019,WITH.HE,HEX,WithSecure Oyj,Software & IT Services,Information Technology,2139.67,497.65,1709.8400000000001,389.54,-9.61,749.44,0.0
2020,WITH.HE,HEX,WithSecure Oyj,Software & IT Services,Information Technology,2361.3,514.67,1658.2,449.21,-9.22,862.5,0.0
2021,WITH.HE,HEX,WithSecure Oyj,Software & IT Services,Information Technology,1321.02,421.71,1230.58,326.19,0.0,954.72,0.0
2022,WITH.HE,HEX,WithSecure Oyj,Software & IT Services,Information Technology,1359.63,474.12,1439.42,395.1,-6.21,1468.73,0.0
2023,WITH.HE,HEX,WithSecure Oyj,Software & IT Services,Information Technology,1254.12,263.58,1508.73,539.05,-7.04,1151.84,0.0
2024,WITH.HE,HEX,WithSecure Oyj,Software & IT Services,Information Technology,1347.9,272.08,1230.72,465.85,-10.64,814.66,0.0
