Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2004,IDEX.OL,Idex Biometrics ASA,Electronic Equipment & Parts,Information Technology,0.0,0.0,13.950000000000001,1.83,0.0,20.95,0.0,-0.5785202863961815,0.0,0.32
2005,IDEX.OL,Idex Biometrics ASA,Electronic Equipment & Parts,Information Technology,0.0,0.0,21.16,3.7,0.0,3.44,0.0,-5.075581395348838,0.0,0.21
2006,IDEX.OL,Idex Biometrics ASA,Electronic Equipment & Parts,Information Technology,0.12,0.0,32.97,8.47,0.0,11.63,0.0,-2.096302665520206,0.0,0.12
2007,IDEX.OL,Idex Biometrics ASA,Electronic Equipment & Parts,Information Technology,10.18,0.0,41.21,10.67,1.69,-0.74,0.0,29.7972972972973,0.0,0.01
2008,IDEX.OL,Idex Biometrics ASA,Electronic Equipment & Parts,Information Technology,2.25,0.0,20.2,4.26,2.23,-9.78,0.0,1.6278118609406953,0.0,0.02
2009,IDEX.OL,Idex Biometrics ASA,Electronic Equipment & Parts,Information Technology,0.07,0.0,25.34,4.99,2.42,-8.19,0.0,2.771672771672772,0.0,0.04
2010,IDEX.OL,Idex Biometrics ASA,Electronic Equipment & Parts,Information Technology,0.14,0.0,28.06,6.28,0.27,9.6,0.0,-2.2822916666666666,0.0,0.13
2011,IDEX.OL,Idex Biometrics ASA,Electronic Equipment & Parts,Information Technology,1.32,0.0,39.06,13.48,0.0,19.37,0.0,-1.2524522457408365,0.0,0.25
2012,IDEX.OL,Idex Biometrics ASA,Electronic Equipment & Parts,Information Technology,4.51,0.0,38.07000000000001,10.75,0.0,18.32,0.0,-1.245087336244542,0.0,0.31
2013,IDEX.OL,Idex Biometrics ASA,Electronic Equipment & Parts,Information Technology,2.53,0.0,67.45000000000002,17.34,0.01,49.88,0.0,-0.9540898155573377,0.0,0.93
2014,IDEX.OL,Idex Biometrics ASA,Electronic Equipment & Parts,Information Technology,1.51,0.85,129.03,51.3,0.0,243.35,0.0,-0.3167043353194987,0.0,2.31
2015,IDEX.OL,Idex Biometrics ASA,Electronic Equipment & Parts,Information Technology,0.35,0.14,226.60000000000002,102.57,0.0,749.68,0.0,-0.1651638032227084,0.0,6.83
2016,IDEX.OL,Idex Biometrics ASA,Electronic Equipment & Parts,Information Technology,38.56,32.69,209.29,81.36,0.0,562.37,0.0,-0.21704571723242702,0.0,7.32
2017,IDEX.OL,Idex Biometrics ASA,Electronic Equipment & Parts,Information Technology,17.47,13.69,252.83,56.26,0.06,337.06,0.0,-0.572153325817362,0.0,7.5
2018,IDEX.OL,Idex Biometrics ASA,Electronic Equipment & Parts,Information Technology,3.59,1.5,245.59,45.85,0.01,123.24,0.0,-1.603862382343395,0.0,6.85
2019,IDEX.OL,Idex Biometrics ASA,Electronic Equipment & Parts,Information Technology,3.72,0.55,285.13,38.58,0.44,156.36,0.0,-1.5593502174469174,0.0,14.37
2020,IDEX.OL,Idex Biometrics ASA,Electronic Equipment & Parts,Information Technology,10.3,2.59,256.18,17.83,4.49,107.34,0.0,-2.190516117011366,0.0,16.18
2021,IDEX.OL,Idex Biometrics ASA,Electronic Equipment & Parts,Information Technology,24.41,10.78,283.08,23.03,9.66,332.23,0.0,-0.7707913192667729,0.0,15.49
2022,IDEX.OL,Idex Biometrics ASA,Electronic Equipment & Parts,Information Technology,39.3,31.17,309.52,31.22,13.69,223.76,0.0,-1.2685913478727207,0.0,12.99
2023,IDEX.OL,Idex Biometrics ASA,Electronic Equipment & Parts,Information Technology,43.66,41.23,285.69,25.25,6.74,114.87,0.0,-2.3047793157482372,0.0,17.25
2024,IDEX.OL,Idex Biometrics ASA,Electronic Equipment & Parts,Information Technology,9.04,18.09,226.26,26.4,25.91,53.57,0.0,-4.383423557961546,0.0,27.04
