Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2012,XVIVO.ST,Xvivo Perfusion AB,Healthcare Equipment & Supplies,Health Care,12.58,2.83,9.59,1.98,0.04,75.99,0.0,0.027635215159889467
2013,XVIVO.ST,Xvivo Perfusion AB,Healthcare Equipment & Supplies,Health Care,62.2,13.34,39.95,13.71,0.11,91.07,0.0,0.24717250466673987
2014,XVIVO.ST,Xvivo Perfusion AB,Healthcare Equipment & Supplies,Health Care,77.81,18.97,52.26,21.24,0.26,171.02,0.0,0.1611507426032043
2015,XVIVO.ST,Xvivo Perfusion AB,Healthcare Equipment & Supplies,Health Care,114.97,33.74,72.94999999999999,29.72,0.0,193.48,0.0,0.19640272896423405
2016,XVIVO.ST,Xvivo Perfusion AB,Healthcare Equipment & Supplies,Health Care,135.68,35.29,95.12,36.01,0.1,300.12,0.0,0.13721178195388514
2017,XVIVO.ST,Xvivo Perfusion AB,Healthcare Equipment & Supplies,Health Care,143.65,33.84,99.95,38.22,0.1,504.66,0.0,0.0950739111480997
2018,XVIVO.ST,Xvivo Perfusion AB,Healthcare Equipment & Supplies,Health Care,175.93,48.62,110.88,44.89,0.12,527.43,0.0,0.11603435526989367
2019,XVIVO.ST,Xvivo Perfusion AB,Healthcare Equipment & Supplies,Health Care,205.51,54.0,137.89,58.3,0.27,541.52,0.0,0.13231274929827155
2020,XVIVO.ST,Xvivo Perfusion AB,Healthcare Equipment & Supplies,Health Care,184.08,51.31,178.55,68.31,0.37,1053.04,0.0,0.021043834992023096
2021,XVIVO.ST,Xvivo Perfusion AB,Healthcare Equipment & Supplies,Health Care,258.96,70.26,207.87,54.16,0.28,1252.39,0.0,0.027715008902977487
2022,XVIVO.ST,Xvivo Perfusion AB,Healthcare Equipment & Supplies,Health Care,394.59,112.44,278.13,65.89,0.57,1346.14,0.0,0.05151024410536792
2023,XVIVO.ST,Xvivo Perfusion AB,Healthcare Equipment & Supplies,Health Care,594.72,151.71,443.04,135.3,1.18,1958.2,0.0,0.0684761515677663
2024,XVIVO.ST,Xvivo Perfusion AB,Healthcare Equipment & Supplies,Health Care,836.39,209.5,537.08,150.85,1.28,2217.37,0.0,0.10795672350577484
