Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2011,TROAX.ST,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,474.2,299.95,134.29999999999998,0.0,0.0,72.75,0.0,0.5491408934707906,0.0,0.0
2012,TROAX.ST,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,536.71,328.11,122.76,0.0,0.0,125.91,0.0,0.6817568104201416,0.0,0.0
2013,TROAX.ST,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,502.57,300.83,142.48000000000002,0.0,19.54,382.4,0.0,0.10387029288702927,0.0,0.0
2014,TROAX.ST,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,706.45,416.64,171.95,0.0,28.95,390.14,0.0,0.22789255139180825,0.0,0.0
2015,TROAX.ST,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,927.34,528.5,208.17,0.0,40.24,575.89,0.0,0.261213078886593,0.0,0.0
2016,TROAX.ST,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1075.45,622.79,227.16,0.0,37.31,598.22,0.0,0.3145832636822575,0.0,0.0
2017,TROAX.ST,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1419.26,859.08,268.18,0.0,48.69,680.96,0.0,0.35730439379699236,0.0,0.0
2018,TROAX.ST,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1546.24,935.79,292.28,0.0,7.85,818.25,0.0,0.3792483959670028,0.0,0.0
2019,TROAX.ST,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1653.54,993.62,330.38,0.0,8.4,941.97,0.0,0.3409238086138624,0.0,0.0
2020,TROAX.ST,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1754.49,1065.63,366.68,0.0,7.99,1194.64,0.0,0.26299973213687794,0.0,0.0
2021,TROAX.ST,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2563.57,1606.69,427.97,0.0,10.46,1427.24,0.0,0.3632535523107536,0.0,0.0
2022,TROAX.ST,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2867.45,1900.19,469.26,0.0,13.68,1623.75,0.0,0.298272517321016,0.0,0.0
2023,TROAX.ST,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3014.66,1872.78,576.4200000000001,0.0,27.94,1927.01,0.0,0.27893991209178975,0.0,0.0
2024,TROAX.ST,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3236.57,2039.51,683.96,0.0,49.8,2118.72,0.0,0.21866976287569861,0.0,0.0
