Year,Ticker,Exchange,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2021,CAVEN.OL,OBX,Cavendish Hydrogen ASA,Renewable Energy,Energy,317.28,223.42,355.41999999999996,4.13,14.16,388.3,0.0,-0.6994334277620395,0.0,39.89
2022,CAVEN.OL,OBX,Cavendish Hydrogen ASA,Renewable Energy,Energy,206.96,156.13,527.92,16.4,22.75,60.24,0.0,-8.025232403718459,0.0,47.4
2023,CAVEN.OL,OBX,Cavendish Hydrogen ASA,Renewable Energy,Energy,329.53,141.62,493.2299999999999,13.7,24.8,238.96,0.0,-1.3241546702376965,0.0,53.49
2024,CAVEN.OL,OBX,Cavendish Hydrogen ASA,Renewable Energy,Energy,360.29,175.44,471.07000000000005,7.99,3.03,859.62,0.0,-0.32719108443265627,0.0,53.72
