Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
1996,FRO.OL,Frontline Plc,Oil & Gas Related Equipment and Services,Energy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.11
1997,FRO.OL,Frontline Plc,Oil & Gas Related Equipment and Services,Energy,889.48,640.51,2085.35,1821.71,0.0,8709.83,9829.39,-12.98
1998,FRO.OL,Frontline Plc,Oil & Gas Related Equipment and Services,Energy,811.75,564.88,1514.58,1301.3,0.0,10196.02,11486.31,18.17
1999,FRO.OL,Frontline Plc,Oil & Gas Related Equipment and Services,Energy,1104.06,524.72,1356.25,936.28,0.0,14916.13,13840.42,55.83
2000,FRO.OL,Frontline Plc,Oil & Gas Related Equipment and Services,Energy,2566.03,907.64,2546.24,1865.6,0.0,23539.4,24384.54,60.35
2001,FRO.OL,Frontline Plc,Oil & Gas Related Equipment and Services,Energy,2486.23,1593.94,2818.46,2036.06,0.0,24086.94,27139.84,0.0
2002,FRO.OL,Frontline Plc,Oil & Gas Related Equipment and Services,Energy,1614.38,637.96,1800.17,1162.65,0.0,21600.89,21026.22,1132.41
2003,FRO.OL,Frontline Plc,Oil & Gas Related Equipment and Services,Energy,7989.85,828.25,2142.93,1274.71,0.0,14440.63,29768.65,3701.61
2004,FRO.OL,Frontline Plc,Oil & Gas Related Equipment and Services,Energy,7017.2,642.25,2062.39,921.21,0.0,13697.5,26362.31,6102.39
2005,FRO.OL,Frontline Plc,Oil & Gas Related Equipment and Services,Energy,7543.8,625.68,2958.02,1538.43,0.0,24417.18,30041.06,6312.28
2006,FRO.OL,Frontline Plc,Oil & Gas Related Equipment and Services,Energy,6931.76,1228.99,2766.84,1753.97,0.0,22236.18,28608.16,5327.42
2007,FRO.OL,Frontline Plc,Oil & Gas Related Equipment and Services,Energy,5775.92,915.38,3207.7,526.14,0.0,1485.84,20445.84,3195.43
2008,FRO.OL,Frontline Plc,Oil & Gas Related Equipment and Services,Energy,6987.21,1325.3,4937.62,2038.24,0.0,3604.72,27973.78,4668.37
2009,FRO.OL,Frontline Plc,Oil & Gas Related Equipment and Services,Energy,4537.29,478.39,3507.1,717.71,0.0,4629.06,21523.74,2019.5
2010,FRO.OL,Frontline Plc,Oil & Gas Related Equipment and Services,Energy,3421.83,1028.36,2931.72,1010.64,0.0,9366.34,22110.73,1902.27
2011,FRO.OL,Frontline Plc,Oil & Gas Related Equipment and Services,Energy,2452.83,959.64,1000.39,116.67,0.0,2745.12,11000.34,318.52
2012,FRO.OL,Frontline Plc,Oil & Gas Related Equipment and Services,Energy,2180.86,765.49,1038.17,115.15,0.0,2272.62,9391.57,398.75
2013,FRO.OL,Frontline Plc,Oil & Gas Related Equipment and Services,Energy,1578.17,326.12,793.3,137.74,0.0,1606.38,8296.3,-250.88
2014,FRO.OL,Frontline Plc,Oil & Gas Related Equipment and Services,Energy,1742.79,478.81,2455.21,1235.55,0.0,423.09,7189.4,336.69
2015,FRO.OL,Frontline Plc,Oil & Gas Related Equipment and Services,Energy,4132.3,2338.34,2139.56,508.95,0.0,10512.27,25489.28,1671.81
2016,FRO.OL,Frontline Plc,Oil & Gas Related Equipment and Services,Energy,3313.38,1748.15,1578.4,581.83,0.0,12760.26,25620.08,2401.44
2017,FRO.OL,Frontline Plc,Oil & Gas Related Equipment and Services,Energy,2639.49,854.72,1821.95,928.03,0.0,19221.86,25718.51,1078.56
2018,FRO.OL,Frontline Plc,Oil & Gas Related Equipment and Services,Energy,2662.84,574.34,1850.57,1040.78,0.0,21395.94,26588.55,375.86
2019,FRO.OL,Frontline Plc,Oil & Gas Related Equipment and Services,Energy,3937.01,1529.4,7445.16,3853.38,0.0,22647.44,32460.93,2465.11
2020,FRO.OL,Frontline Plc,Oil & Gas Related Equipment and Services,Energy,3245.18,1498.74,2413.49,1433.21,0.0,28368.35,33610.11,5684.7
2021,FRO.OL,Frontline Plc,Oil & Gas Related Equipment and Services,Energy,2930.39,995.8,2577.5,1666.99,0.0,30627.95,36258.05,540.88
