Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,KIT.OL,Kitron ASA,Electronic Equipment & Parts,Information Technology,441.11,30.07,398.38,22.9,1.9,57.18,610.78,-32.44
2005,KIT.OL,Kitron ASA,Electronic Equipment & Parts,Information Technology,497.54,113.23,430.72,46.37,0.37,47.66,652.52,9.37
2006,KIT.OL,Kitron ASA,Electronic Equipment & Parts,Information Technology,791.92,98.26,710.65,324.4,4.24,54.17,957.53,9.64
2007,KIT.OL,Kitron ASA,Electronic Equipment & Parts,Information Technology,803.33,119.87,696.94,347.4,4.06,75.79,1000.12,78.46
2008,KIT.OL,Kitron ASA,Electronic Equipment & Parts,Information Technology,929.18,98.97,719.5,344.0,3.22,100.77,1250.2,85.03
2009,KIT.OL,Kitron ASA,Electronic Equipment & Parts,Information Technology,699.38,105.24,491.79,208.16,0.23,54.79,982.16,93.78
2010,KIT.OL,Kitron ASA,Electronic Equipment & Parts,Information Technology,726.17,48.24,542.86,200.87,0.19,54.2,1015.54,-43.31
2011,KIT.OL,Kitron ASA,Electronic Equipment & Parts,Information Technology,758.54,50.92,561.03,246.04,0.0,139.52,1061.75,14.91
2012,KIT.OL,Kitron ASA,Electronic Equipment & Parts,Information Technology,728.58,56.82,496.72,263.69,0.54,127.17,1019.29,42.41
2013,KIT.OL,Kitron ASA,Electronic Equipment & Parts,Information Technology,799.88,51.39,568.36,279.9,0.09,123.81,1088.66,31.93
2014,KIT.OL,Kitron ASA,Electronic Equipment & Parts,Information Technology,825.24,12.34,628.71,320.94,0.07,162.15,1151.99,-4.76
2015,KIT.OL,Kitron ASA,Electronic Equipment & Parts,Information Technology,924.71,118.96,635.73,281.69,0.07,211.83,1273.98,204.07
2016,KIT.OL,Kitron ASA,Electronic Equipment & Parts,Information Technology,1005.8,134.41,699.46,288.8,4.75,232.3,1353.01,108.48
2017,KIT.OL,Kitron ASA,Electronic Equipment & Parts,Information Technology,1175.25,176.73,799.08,275.48,8.52,277.87,1548.7,160.8
2018,KIT.OL,Kitron ASA,Electronic Equipment & Parts,Information Technology,1487.52,45.65,1126.64,400.97,7.96,293.19,1866.09,-44.46
2019,KIT.OL,Kitron ASA,Electronic Equipment & Parts,Information Technology,1735.25,203.98,1303.94,657.27,5.78,507.09,2396.21,195.24
2020,KIT.OL,Kitron ASA,Electronic Equipment & Parts,Information Technology,1993.29,152.57,1487.79,642.72,14.61,494.85,2654.82,237.01
2021,KIT.OL,Kitron ASA,Electronic Equipment & Parts,Information Technology,2690.82,428.04,1861.13,793.25,19.05,212.94,3309.42,126.31
2022,KIT.OL,Kitron ASA,Electronic Equipment & Parts,Information Technology,4356.21,271.54,3021.57,642.69,65.0,358.56,5860.71,182.7
2023,KIT.OL,Kitron ASA,Electronic Equipment & Parts,Information Technology,4774.89,436.22,3099.37,616.3,70.47,534.64,6496.27,673.04
2024,KIT.OL,Kitron ASA,Electronic Equipment & Parts,Information Technology,4732.67,573.05,2809.95,635.42,24.71,555.4,6542.43,507.78
