Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
1997,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,8.21,0.36,6.87,0.0,0.0,1.46,21.75,5.84
1998,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,95.63,16.17,9.11,0.0,0.0,0.0,122.05,10.5
2005,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,228.67,23.93,281.41,65.43,5.32,681.92,1242.63,127.87
2006,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,204.91,57.28,613.77,388.54,0.14,726.76,1340.64,83.2
2007,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,836.39,107.6,1416.31,971.86,2.7,423.77,2534.76,109.18
2008,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,1242.83,159.9,1686.82,1258.93,9.18,541.6,4171.64,-9.88
2009,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,438.97,192.43,1487.6,1227.43,6.51,2228.4,3246.58,685.68
2010,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,238.56,19.26,280.69,38.65,5.79,2115.11,2805.81,216.96
2011,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,196.71,32.33,253.64,79.36,0.0,2010.11,2745.6,221.53
2012,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,183.98,26.81,300.72,115.15,2.39,2032.06,2617.49,134.88
2013,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,329.57,77.34,334.47,139.25,5.85,2272.47,3031.56,221.65
2014,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,254.13,50.75,424.95,145.42,0.0,2505.91,3273.4,167.79
2015,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,240.92,19.79,480.0,183.58,0.0,2776.89,3566.29,86.75
2016,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,350.62,42.74,396.68,79.14,3.07,2628.56,3389.54,332.25
2017,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,320.38,16.67,596.86,178.99,0.0,2882.88,3727.12,248.72
2018,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,408.22,36.43,629.77,231.13,24.7,2628.6,3392.83,91.38
2019,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,455.24,49.94,530.9,109.48,0.0,2594.42,3522.07,115.67
2020,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,714.6,118.93,632.22,118.69,0.0,2935.97,4041.02,-294.51
2021,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,354.43,31.01,765.44,233.01,9.9,3047.68,3749.56,520.74
2022,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,484.32,40.23,710.34,96.14,0.0,3395.91,4480.87,230.94
2023,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,935.61,202.84,863.63,108.43,26.53,3577.25,5143.44,609.94
2024,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,926.94,190.33,855.57,178.86,0.0,3736.08,5539.35,-36.15
