Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2007,KMCP.OL,Kmc Properties ASA,Real Estate Operations,Real Estate,192.59,119.51,76.68,0.0,0.0,354.96,557.83,-20.93
2008,KMCP.OL,Kmc Properties ASA,Real Estate Operations,Real Estate,378.8,315.74,35.09,0.0,0.0,458.39,839.91,-41.34
2009,KMCP.OL,Kmc Properties ASA,Real Estate Operations,Real Estate,256.93,158.68,57.56,0.0,0.0,474.60999999999996,732.59,13.45
2010,KMCP.OL,Kmc Properties ASA,Real Estate Operations,Real Estate,244.18,49.92,40.37,7.25,5.2,499.86,747.93,41.41
2011,KMCP.OL,Kmc Properties ASA,Real Estate Operations,Real Estate,258.17,83.93,46.45,10.55,0.41,593.48,859.18,11.96
2012,KMCP.OL,Kmc Properties ASA,Real Estate Operations,Real Estate,229.42,84.0,39.79,14.5,2.48,571.32,801.14,36.49
2013,KMCP.OL,Kmc Properties ASA,Real Estate Operations,Real Estate,140.89,38.59,43.24,15.81,12.22,625.47,840.55,29.69
2014,KMCP.OL,Kmc Properties ASA,Real Estate Operations,Real Estate,95.13,29.31,40.15,19.47,7.66,525.85,727.02,32.1
2015,KMCP.OL,Kmc Properties ASA,Real Estate Operations,Real Estate,59.59,15.05,271.38,218.4,0.0,344.49,515.82,34.41
2016,KMCP.OL,Kmc Properties ASA,Real Estate Operations,Real Estate,41.84,37.75,41.08,20.44,0.0,269.76000000000005,311.61,11.6
2017,KMCP.OL,Kmc Properties ASA,Real Estate Operations,Real Estate,23.51,18.44,5.79,2.46,0.0,219.70000000000002,243.21,-3.64
2018,KMCP.OL,Kmc Properties ASA,Real Estate Operations,Real Estate,7.36,4.32,166.39,161.35,0.0,185.07,192.44,-4.14
2019,KMCP.OL,Kmc Properties ASA,Real Estate Operations,Real Estate,14.07,7.56,185.2,174.84,0.0,218.53,232.6,4.21
2020,KMCP.OL,Kmc Properties ASA,Real Estate Operations,Real Estate,196.6,125.12,142.5,0.0,24.61,3089.92,3294.58,25.24
2021,KMCP.OL,Kmc Properties ASA,Real Estate Operations,Real Estate,258.84,207.51,60.88,0.0,2.91,4001.59,4333.19,77.68
2022,KMCP.OL,Kmc Properties ASA,Real Estate Operations,Real Estate,200.0,187.0,1984.0,1905.0,0.0,5366.0,5781.0,279.0
2023,KMCP.OL,Kmc Properties ASA,Real Estate Operations,Real Estate,303.8,275.0,500.8,363.3,12.0,6153.0,6641.1,357.0
2024,KMCP.OL,Kmc Properties ASA,Real Estate Operations,Real Estate,7.0,6.0,1.0,0.0,0.0,0.0,7.0,165.0
