Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
1997,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,349.22,33.79,185.6,8.17,0.0,298.47,699.26,61.17
2004,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,971.7,159.91,654.61,139.72,0.0,86.39,1188.97,46.92
2005,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,820.29,205.5,412.55,7.21,0.0,73.46,1036.08,48.1
2006,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,1186.53,234.44,904.95,195.51,0.0,365.96000000000004,2094.41,105.56
2007,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,1240.77,261.03,993.01,214.42,33.94,484.14,2351.08,271.4
2008,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,1673.72,258.18,1367.53,228.47,70.26,760.88,3209.69,274.72
2009,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,1496.56,278.87,1290.49,226.64,25.69,692.51,2898.65,251.7
2010,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,1678.05,284.5,1219.23,0.0,0.0,253.96,3427.59,169.05
2011,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,1807.7,299.62,1194.23,11.11,24.04,248.08,3577.91,357.48
2012,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,2524.95,426.05,2050.19,371.77,46.65,239.09,6433.84,414.84
2013,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,2426.44,176.9,2101.2,0.0,0.0,273.03,6666.83,383.66
2014,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,2555.37,171.0,2231.49,247.1,88.28,332.02,7000.42,551.79
2015,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,3236.5,276.61,2678.47,305.81,56.51,1039.45,8703.54,499.85
2016,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,3741.12,312.0,2683.74,0.0,0.0,451.4,9869.15,610.78
2017,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,4310.78,223.14,4069.63,1175.76,88.06,510.33,11385.35,604.25
2018,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,4660.71,233.23,3928.81,640.16,57.58,557.22,12889.15,818.47
2019,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,7034.35,934.85,6345.16,220.35,104.08,550.41,22855.53,1854.65
2020,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,7927.57,2015.31,7517.2,910.54,169.16,562.82,24559.6,2051.06
2021,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,8823.07,2057.68,7701.67,1037.61,288.39,482.27,25246.48,1501.31
2022,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,9203.69,1024.1,8491.15,1149.28,301.2,334.15,26351.66,990.05
2023,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,10077.71,1174.89,9104.17,1206.1,178.2,384.58,28362.57,1785.53
2024,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,10534.9,1305.68,8592.82,592.18,252.91,373.2,29099.22,2027.89
