Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2015,TRANS.ST,Transtema Group AB,Telecommunications Services,Communication Services,42.27,17.4,19.12,3.49,0.15,1.16,59.15,16.36
2016,TRANS.ST,Transtema Group AB,Telecommunications Services,Communication Services,177.36,12.78,130.52,24.72,3.81,23.19,272.57,-33.85
2017,TRANS.ST,Transtema Group AB,Telecommunications Services,Communication Services,437.61,29.43,408.78,116.13,0.0,51.32,720.1,-73.18
2018,TRANS.ST,Transtema Group AB,Telecommunications Services,Communication Services,639.86,21.3,669.91,122.37,0.0,213.79,1106.13,-7.03
2019,TRANS.ST,Transtema Group AB,Telecommunications Services,Communication Services,392.83,18.22,546.05,77.53999999999999,1.34,34.06,823.66,68.81
2020,TRANS.ST,Transtema Group AB,Telecommunications Services,Communication Services,387.23,67.75,468.07,51.2,0.05,28.92,791.88,164.79
2021,TRANS.ST,Transtema Group AB,Telecommunications Services,Communication Services,496.17,173.25,450.2,13.42,1.07,33.09,837.68,211.1
2022,TRANS.ST,Transtema Group AB,Telecommunications Services,Communication Services,667.64,87.82,644.04,24.22,19.66,41.2,1508.38,103.73
2023,TRANS.ST,Transtema Group AB,Telecommunications Services,Communication Services,716.89,67.56,759.26,0.0,25.68,34.79,1725.73,64.61
2024,TRANS.ST,Transtema Group AB,Telecommunications Services,Communication Services,685.85,129.6,695.37,0.0,14.93,41.22,1690.06,188.71
