Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2014,CAMX.ST,Camurus AB,Pharmaceuticals,Health Care,170.22,0.05,72.97,0.0,9.2,0.0,199.05,63.78
2015,CAMX.ST,Camurus AB,Pharmaceuticals,Health Care,784.48,749.44,183.98,0.0,10.38,14.37,854.36,-5.41
2016,CAMX.ST,Camurus AB,Pharmaceuticals,Health Care,521.19,482.31,71.46,0.0,0.0,17.35,606.71,-204.04
2017,CAMX.ST,Camurus AB,Pharmaceuticals,Health Care,334.6,314.73,90.99,0.0,0.52,20.45,476.24,-196.64
2018,CAMX.ST,Camurus AB,Pharmaceuticals,Health Care,162.87,131.13,109.69,0.0,1.67,23.23,355.92,-256.67
2019,CAMX.ST,Camurus AB,Pharmaceuticals,Health Care,412.28,336.38,110.15,0.0,1.58,24.63,723.92,-376.29
2020,CAMX.ST,Camurus AB,Pharmaceuticals,Health Care,698.03,482.2,184.06,0.0,2.96,28.43,1090.25,-244.44
2021,CAMX.ST,Camurus AB,Pharmaceuticals,Health Care,661.83,400.99,207.57,0.0,6.76,30.42,1054.07,-143.74
2022,CAMX.ST,Camurus AB,Pharmaceuticals,Health Care,861.58,532.32,265.1,0.0,8.49,31.2,1228.81,96.15
2023,CAMX.ST,Camurus AB,Pharmaceuticals,Health Care,1635.06,1197.89,371.09,0.0,11.36,39.68,1920.73,604.01
2024,CAMX.ST,Camurus AB,Pharmaceuticals,Health Care,3648.83,2932.85,450.95,0.0,15.7,69.06,3862.57,394.58
