Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2005,GSFG.OL,Grieg Seafood ASA,Food & Tobacco,Consumer Staples,393.58,9.73,221.42,116.31,0.0,185.38,830.46,6.01
2006,GSFG.OL,Grieg Seafood ASA,Food & Tobacco,Consumer Staples,676.08,12.69,304.12,201.47,0.19,300.62,1595.35,0.0
2007,GSFG.OL,Grieg Seafood ASA,Food & Tobacco,Consumer Staples,1323.28,24.32,707.6,414.14,9.4,639.09,2975.08,-37.25
2008,GSFG.OL,Grieg Seafood ASA,Food & Tobacco,Consumer Staples,1400.69,62.67,1714.37,1304.53,0.0,794.35,3138.78,108.33
2009,GSFG.OL,Grieg Seafood ASA,Food & Tobacco,Consumer Staples,1821.47,124.58,935.05,568.29,0.0,819.11,3568.57,67.19
2010,GSFG.OL,Grieg Seafood ASA,Food & Tobacco,Consumer Staples,2074.79,139.39,702.41,339.0,1.14,923.54,4057.63,594.73
2011,GSFG.OL,Grieg Seafood ASA,Food & Tobacco,Consumer Staples,1914.35,152.62,1206.69,779.98,0.0,1126.7,4178.64,215.41
2012,GSFG.OL,Grieg Seafood ASA,Food & Tobacco,Consumer Staples,1791.68,239.89,987.9,609.54,0.0,1141.32,4070.28,202.73
2013,GSFG.OL,Grieg Seafood ASA,Food & Tobacco,Consumer Staples,2566.18,182.26,1302.59,536.06,1.47,1204.63,4907.46,317.28
2014,GSFG.OL,Grieg Seafood ASA,Food & Tobacco,Consumer Staples,2714.09,181.5,1328.4,1028.56,56.98,1424.95,5351.6,156.54
2015,GSFG.OL,Grieg Seafood ASA,Food & Tobacco,Consumer Staples,3139.67,392.02,1342.07,101.92,24.55,1534.77,5935.78,369.67
2016,GSFG.OL,Grieg Seafood ASA,Food & Tobacco,Consumer Staples,4065.23,503.61,1628.75,98.49,172.06,1510.38,6768.04,953.11
2017,GSFG.OL,Grieg Seafood ASA,Food & Tobacco,Consumer Staples,4070.49,271.71,1665.23,98.87,157.24,1871.8,7152.62,708.88
2018,GSFG.OL,Grieg Seafood ASA,Food & Tobacco,Consumer Staples,4553.56,137.92,1767.73,153.71,130.29,2292.91,8142.49,805.91
2019,GSFG.OL,Grieg Seafood ASA,Food & Tobacco,Consumer Staples,4632.18,214.5,1700.96,98.21,211.57,2957.94,8934.68,1455.99
2020,GSFG.OL,Grieg Seafood ASA,Food & Tobacco,Consumer Staples,3295.97,275.43,968.51,104.44,14.79,3033.15,10649.53,412.16
2021,GSFG.OL,Grieg Seafood ASA,Food & Tobacco,Consumer Staples,4842.77,928.34,1111.23,54.48,88.64,3402.63,10714.25,601.48
2022,GSFG.OL,Grieg Seafood ASA,Food & Tobacco,Consumer Staples,6395.72,642.72,1849.34,141.97,353.19,4035.59,12875.37,1584.23
2023,GSFG.OL,Grieg Seafood ASA,Food & Tobacco,Consumer Staples,6045.66,216.32,1540.26,208.34,6.16,5095.4,13663.25,-302.02
2024,GSFG.OL,Grieg Seafood ASA,Food & Tobacco,Consumer Staples,6050.88,202.98,3345.59,1581.08,5.36,5399.24,12954.74,450.62
