Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,CONTX.OL,ContextVision AB,Healthcare Equipment & Supplies,Health Care,28.49,18.88,4.17,0.0,0.0,1.0,33.45,-3.55
2005,CONTX.OL,ContextVision AB,Healthcare Equipment & Supplies,Health Care,45.09,23.37,9.0,0.0,0.93,0.86,49.59,20.51
2006,CONTX.OL,ContextVision AB,Healthcare Equipment & Supplies,Health Care,52.06,10.66,12.3,0.0,0.0,0.9,59.35,0.17
2007,CONTX.OL,ContextVision AB,Healthcare Equipment & Supplies,Health Care,51.83,13.91,12.06,0.0,2.89,1.31,59.31,21.28
2008,CONTX.OL,ContextVision AB,Healthcare Equipment & Supplies,Health Care,42.98,14.41,14.74,0.0,3.88,1.4,59.63,18.79
2009,CONTX.OL,ContextVision AB,Healthcare Equipment & Supplies,Health Care,27.23,8.15,6.51,0.0,0.0,1.17,40.31,-7.87
2010,CONTX.OL,ContextVision AB,Healthcare Equipment & Supplies,Health Care,27.1,14.68,7.31,0.0,0.0,1.19,39.14,11.07
2011,CONTX.OL,ContextVision AB,Healthcare Equipment & Supplies,Health Care,29.61,17.08,7.14,0.0,0.0,1.02,42.26,6.68
2012,CONTX.OL,ContextVision AB,Healthcare Equipment & Supplies,Health Care,34.66,21.16,11.62,0.0,0.0,0.67,46.85,7.27
2013,CONTX.OL,ContextVision AB,Healthcare Equipment & Supplies,Health Care,40.85,27.48,10.76,0.0,0.0,0.43,54.01,6.92
2014,CONTX.OL,ContextVision AB,Healthcare Equipment & Supplies,Health Care,43.24,29.84,11.34,0.0,0.0,0.67,60.71,9.53
2015,CONTX.OL,ContextVision AB,Healthcare Equipment & Supplies,Health Care,56.7,37.3,14.95,0.0,0.0,0.56,75.89,8.75
2016,CONTX.OL,ContextVision AB,Healthcare Equipment & Supplies,Health Care,60.52,40.69,15.52,0.0,0.0,0.5,75.2,9.36
2017,CONTX.OL,ContextVision AB,Healthcare Equipment & Supplies,Health Care,64.21,40.35,18.61,0.0,0.0,3.74,79.12,1.89
2018,CONTX.OL,ContextVision AB,Healthcare Equipment & Supplies,Health Care,59.99,37.03,16.89,0.0,0.0,3.27,74.98,4.79
2019,CONTX.OL,ContextVision AB,Healthcare Equipment & Supplies,Health Care,55.63,34.06,19.11,0.0,0.47,2.51,87.03,23.34
2020,CONTX.OL,ContextVision AB,Healthcare Equipment & Supplies,Health Care,77.07,48.4,22.73,0.0,2.6,2.32,110.71,22.84
2021,CONTX.OL,ContextVision AB,Healthcare Equipment & Supplies,Health Care,85.31,25.53,66.08,0.0,1.3,3.64,107.79,9.49
2022,CONTX.OL,ContextVision AB,Healthcare Equipment & Supplies,Health Care,73.5,39.4,27.47,0.0,7.23,3.48,92.0,24.6
2023,CONTX.OL,ContextVision AB,Healthcare Equipment & Supplies,Health Care,93.73,58.54,30.02,0.0,6.75,3.36,110.34,44.54
2024,CONTX.OL,ContextVision AB,Healthcare Equipment & Supplies,Health Care,111.09,76.46,29.13,0.0,2.0,5.81,133.92,33.49
