Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2013,SANION.ST,Saniona AB,Biotechnology & Medical Research,Health Care,1.87,0.86,6.48,0.0,0.25,1.16,3.75,-3.38
2014,SANION.ST,Saniona AB,Biotechnology & Medical Research,Health Care,12.82,9.29,6.4,0.0,0.0,1.22,14.82,-7.31
2015,SANION.ST,Saniona AB,Biotechnology & Medical Research,Health Care,57.95,49.19,4.95,0.0,0.0,0.79,60.36,-27.55
2016,SANION.ST,Saniona AB,Biotechnology & Medical Research,Health Care,64.55,50.51,15.66,0.0,1.52,1.12,67.11,7.81
2017,SANION.ST,Saniona AB,Biotechnology & Medical Research,Health Care,40.6,22.33,10.75,0.0,0.0,1.37,48.41,-55.52
2018,SANION.ST,Saniona AB,Biotechnology & Medical Research,Health Care,68.96,53.36,42.56,0.0,0.0,1.8,81.07,-21.46
2019,SANION.ST,Saniona AB,Biotechnology & Medical Research,Health Care,49.59,37.74,36.36,0.0,0.0,3.2,88.9,-91.75
2020,SANION.ST,Saniona AB,Biotechnology & Medical Research,Health Care,622.15,599.23,73.53,0.0,0.0,29.37,722.78,-178.37
2021,SANION.ST,Saniona AB,Biotechnology & Medical Research,Health Care,380.79,347.68,63.6,0.0,0.0,4.97,428.92,-345.8
2022,SANION.ST,Saniona AB,Biotechnology & Medical Research,Health Care,119.87,105.15,21.55,0.0,0.0,5.37,144.67,-267.5
2023,SANION.ST,Saniona AB,Biotechnology & Medical Research,Health Care,45.47,31.17,17.81,0.0,0.0,3.32,64.58,-85.13
2024,SANION.ST,Saniona AB,Biotechnology & Medical Research,Health Care,333.26,311.78,108.25,5.56,18.94,2.98,349.28,252.4
