Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2021,FSECURE.HE,F-Secure Oyj,Software & IT Services,Information Technology,325.37,0.0,259.3,0.0,0.0,0.0,389.45,366.84
2022,FSECURE.HE,F-Secure Oyj,Software & IT Services,Information Technology,501.44,240.65,285.71,0.0,12.08,1.61,657.02,367.22
2023,FSECURE.HE,F-Secure Oyj,Software & IT Services,Information Technology,621.53,177.47,763.55,335.26,17.81,4.03,3078.86,343.47
2024,FSECURE.HE,F-Secure Oyj,Software & IT Services,Information Technology,626.37,95.25,965.84,509.39,4.55,3.84,3183.64,451.04
