Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2014,BRINb.ST,Brinova Fastigheter AB (publ),Real Estate Operations,Real Estate,9.3,5.66,4.12,0.77,0.19,16.1,40.93,-0.37
2015,BRINb.ST,Brinova Fastigheter AB (publ),Real Estate Operations,Real Estate,212.66,200.63,520.25,476.81,0.94,1021.87,1253.68,17.11
2016,BRINb.ST,Brinova Fastigheter AB (publ),Real Estate Operations,Real Estate,241.44,213.47,705.07,617.26,3.6,2363.21,2623.71,34.56
2017,BRINb.ST,Brinova Fastigheter AB (publ),Real Estate Operations,Real Estate,97.76,66.24,303.1,181.02,2.8,3140.13,3279.02,64.3
2018,BRINb.ST,Brinova Fastigheter AB (publ),Real Estate Operations,Real Estate,83.63,42.16,1021.63,883.25,4.39,3669.52,3792.39,92.05
2019,BRINb.ST,Brinova Fastigheter AB (publ),Real Estate Operations,Real Estate,121.05,96.2,353.03,271.55,1.13,4052.67,4228.39,64.95
2020,BRINb.ST,Brinova Fastigheter AB (publ),Real Estate Operations,Real Estate,150.68,118.52,1022.06,877.23,6.06,6316.68,6530.95,189.14
2021,BRINb.ST,Brinova Fastigheter AB (publ),Real Estate Operations,Real Estate,126.07,68.0,3088.17,2901.79,5.85,7500.88,7672.54,147.63
2022,BRINb.ST,Brinova Fastigheter AB (publ),Real Estate Operations,Real Estate,203.31,163.5,1171.78,1009.6,1.22,7937.88,8366.91,159.72
2023,BRINb.ST,Brinova Fastigheter AB (publ),Real Estate Operations,Real Estate,159.27,126.75,1451.75,1276.98,0.0,8328.76,8593.64,136.25
2024,BRINb.ST,Brinova Fastigheter AB (publ),Real Estate Operations,Real Estate,73.92,31.87,3469.31,3327.95,3.8,8780.859999999999,8915.13,97.53
