Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2014,GREENM.CO,GreenMobility A/S,Passenger Transportation Services,Industrials,0.18,0.17,0.07,0.0,0.0,0.0,0.18,0.0
2015,GREENM.CO,GreenMobility A/S,Passenger Transportation Services,Industrials,0.27,0.1,0.07,0.0,0.0,0.0,0.27,-0.07
2016,GREENM.CO,GreenMobility A/S,Passenger Transportation Services,Industrials,10.74,4.14,17.98,0.0,0.0,62.12,74.59,-3.95
2017,GREENM.CO,GreenMobility A/S,Passenger Transportation Services,Industrials,48.51,42.22,16.21,0.0,0.0,57.22,106.71,-28.34
2018,GREENM.CO,GreenMobility A/S,Passenger Transportation Services,Industrials,6.68,2.07,21.67,0.0,0.0,47.35,56.84,-27.4
2019,GREENM.CO,GreenMobility A/S,Passenger Transportation Services,Industrials,48.54,37.85,45.4,0.0,0.0,79.05,129.75,-30.71
2020,GREENM.CO,GreenMobility A/S,Passenger Transportation Services,Industrials,60.45,45.68,54.81,0.0,0.0,142.05,207.3,-36.12
2021,GREENM.CO,GreenMobility A/S,Passenger Transportation Services,Industrials,194.72,175.22,67.84,6.63,0.0,160.64,358.31,-53.04
2022,GREENM.CO,GreenMobility A/S,Passenger Transportation Services,Industrials,95.87,61.5,124.95,23.36,0.0,295.26,402.74,-66.19
2023,GREENM.CO,GreenMobility A/S,Passenger Transportation Services,Industrials,78.61,54.36,109.09,23.42,0.0,225.92,307.71,-8.74
2024,GREENM.CO,GreenMobility A/S,Passenger Transportation Services,Industrials,41.28,15.03,154.24,18.2,0.0,207.07,263.5,26.39
