Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,ENSG.CO,Ennogie Solar Group A/S,Construction & Engineering,Industrials,45.48,45.19,13.36,9.76,3.6,0.69,322.32,29.74
2005,ENSG.CO,Ennogie Solar Group A/S,Construction & Engineering,Industrials,8.92,4.59,69.53,24.19,0.0,0.0,468.8,59.29
2006,ENSG.CO,Ennogie Solar Group A/S,Construction & Engineering,Industrials,79.35,78.15,16.35,13.37,2.99,0.2,664.45,37.16
2007,ENSG.CO,Ennogie Solar Group A/S,Construction & Engineering,Industrials,130.28,126.53,36.17,36.17,0.0,0.71,617.5,-23.71
2008,ENSG.CO,Ennogie Solar Group A/S,Construction & Engineering,Industrials,6.47,2.5,30.14,29.91,0.23,0.98,404.78,-83.14
2009,ENSG.CO,Ennogie Solar Group A/S,Construction & Engineering,Industrials,1.16,0.06,94.06,94.07000000000001,0.0,0.9,533.49,29.61
2010,ENSG.CO,Ennogie Solar Group A/S,Construction & Engineering,Industrials,3.62,0.71,91.92,91.92,0.0,0.24,527.76,-3.08
2011,ENSG.CO,Ennogie Solar Group A/S,Construction & Engineering,Industrials,4.37,0.9,38.18,38.17,0.0,0.11,326.19,3.85
2012,ENSG.CO,Ennogie Solar Group A/S,Construction & Engineering,Industrials,1.36,0.46,28.67,28.67,0.0,0.0,308.81,2.95
2013,ENSG.CO,Ennogie Solar Group A/S,Construction & Engineering,Industrials,4.89,4.67,149.57,84.09,0.0,0.29,504.62,-1.31
2014,ENSG.CO,Ennogie Solar Group A/S,Construction & Engineering,Industrials,2.16,2.03,69.93,61.980000000000004,0.0,0.19,378.4,-56.06
2015,ENSG.CO,Ennogie Solar Group A/S,Construction & Engineering,Industrials,2.61,2.43,66.14,25.21,0.0,0.0,531.2,37.19
2016,ENSG.CO,Ennogie Solar Group A/S,Construction & Engineering,Industrials,11.57,11.34,42.17,11.12,0.0,0.0,434.43,15.13
2017,ENSG.CO,Ennogie Solar Group A/S,Construction & Engineering,Industrials,307.06,0.43,41.19,7.51,0.0,0.0,453.41,1.89
2018,ENSG.CO,Ennogie Solar Group A/S,Construction & Engineering,Industrials,86.36,44.37,114.59,0.96,0.0,0.0,214.53,-24.1
2019,ENSG.CO,Ennogie Solar Group A/S,Construction & Engineering,Industrials,48.45,11.52,0.46,0.44,0.0,0.0,50.31,123.0
2020,ENSG.CO,Ennogie Solar Group A/S,Construction & Engineering,Industrials,37.39,12.25,0.68,0.48,0.0,0.0,39.2,3.28
2021,ENSG.CO,Ennogie Solar Group A/S,Construction & Engineering,Industrials,33.87,14.69,22.06,2.46,0.0,1.44,53.58,-17.8
2022,ENSG.CO,Ennogie Solar Group A/S,Construction & Engineering,Industrials,56.89,16.87,33.62,6.22,0.0,1.58,80.75,-25.26
2023,ENSG.CO,Ennogie Solar Group A/S,Construction & Engineering,Industrials,78.23,20.77,38.96,7.06,0.0,3.94,109.83,-21.23
2024,ENSG.CO,Ennogie Solar Group A/S,Construction & Engineering,Industrials,49.84,3.36,36.67,11.100000000000001,0.0,2.9,82.95,-6.59
