Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2020,GUBRA.CO,Gubra A/S,Biotechnology & Medical Research,Health Care,164.7,94.47,88.1,3.02,0.0,93.01,274.8,47.46
2021,GUBRA.CO,Gubra A/S,Biotechnology & Medical Research,Health Care,278.54,155.9,140.32,2.91,0.0,113.93,406.81,120.97
2022,GUBRA.CO,Gubra A/S,Biotechnology & Medical Research,Health Care,270.79,101.43,132.19,0.0,6.26,25.0,370.75,33.03
2023,GUBRA.CO,Gubra A/S,Biotechnology & Medical Research,Health Care,813.36,80.13,126.18,0.0,0.0,30.14,938.27,-75.68
2024,GUBRA.CO,Gubra A/S,Biotechnology & Medical Research,Health Care,759.24,212.1,125.33,0.0,0.6,65.35,966.55,7.82
