Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2020,VIVA.ST,Viva Wine Group AB,Food & Drug Retailing,Consumer Staples,1222.76,43.86,908.45,30.28,20.88,45.94,1489.03,222.1
2021,VIVA.ST,Viva Wine Group AB,Food & Drug Retailing,Consumer Staples,1588.07,322.49,959.66,83.79,28.25,48.71,3714.92,158.35
2022,VIVA.ST,Viva Wine Group AB,Food & Drug Retailing,Consumer Staples,1521.08,319.09,926.2,83.77,31.06,9.41,3675.64,271.74
2023,VIVA.ST,Viva Wine Group AB,Food & Drug Retailing,Consumer Staples,1448.73,94.64,1074.22,54.37,15.1,24.16,3659.59,211.0
2024,VIVA.ST,Viva Wine Group AB,Food & Drug Retailing,Consumer Staples,1580.18,31.87,1291.29,57.57,51.4,25.7,3817.32,249.16
