Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2009,BUFAB.ST,Bufab AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,855.15,73.63,468.88,255.92,7.28,119.26,1643.79,206.57
2010,BUFAB.ST,Bufab AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,923.27,69.59,532.83,257.26,13.1,120.26,1726.72,79.78
2011,BUFAB.ST,Bufab AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1009.23,54.14,568.0,282.09,21.35,122.78,1798.33,37.4
2012,BUFAB.ST,Bufab AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,948.48,75.33,490.51,222.56,16.26,123.27,1726.61,144.55
2013,BUFAB.ST,Bufab AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1097.02,92.36,521.18,213.94,10.37,136.66,1953.71,123.65
2014,BUFAB.ST,Bufab AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1246.05,122.69,419.82,69.01,9.59,134.19,2127.87,97.37
2015,BUFAB.ST,Bufab AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1605.43,111.98,583.98,158.03,28.26,144.43,2776.53,157.76
2016,BUFAB.ST,Bufab AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1577.05,115.69,573.73,0.0,0.0,125.18,2713.14,193.45
2017,BUFAB.ST,Bufab AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1954.26,120.08,676.44,55.03,27.02,164.11,3276.12,146.22
2018,BUFAB.ST,Bufab AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2218.13,140.52,739.7,72.22,21.47,215.66,3604.83,122.68
2019,BUFAB.ST,Bufab AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2388.23,202.54,838.27,72.2,35.63,593.54,4922.73,360.14
2020,BUFAB.ST,Bufab AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2624.08,304.91,994.08,9.399999999999999,50.12,572.22,5211.61,583.38
2021,BUFAB.ST,Bufab AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3558.07,285.46,1528.64,92.56,68.2,570.93,6403.93,172.38
2022,BUFAB.ST,Bufab AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,5006.59,303.09,2689.19,747.36,70.59,669.24,8881.78,-44.66
2023,BUFAB.ST,Bufab AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,4540.51,219.47,1646.06,131.89,91.62,774.2,8658.18,1439.17
2024,BUFAB.ST,Bufab AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,4770.36,216.93,1705.61,157.3,119.26,805.0,9449.23,1119.71
