Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,ELANb.ST,Elanders AB,Freight & Logistics Services,Industrials,521.57,36.22,814.55,470.7,1.33,0.0,1535.46,117.27
2005,ELANb.ST,Elanders AB,Freight & Logistics Services,Industrials,560.88,21.18,834.73,496.14,2.47,0.0,1534.08,39.39
2006,ELANb.ST,Elanders AB,Freight & Logistics Services,Industrials,635.58,67.8,881.81,522.68,2.91,0.0,1494.24,145.4
2007,ELANb.ST,Elanders AB,Freight & Logistics Services,Industrials,700.47,54.86,860.28,500.99,12.31,0.0,1870.61,84.48
2008,ELANb.ST,Elanders AB,Freight & Logistics Services,Industrials,719.03,126.0,1186.49,767.14,0.0,0.0,2122.4,103.16
2009,ELANb.ST,Elanders AB,Freight & Logistics Services,Industrials,480.85,63.84,985.82,670.51,0.0,0.0,1710.3,44.97
2010,ELANb.ST,Elanders AB,Freight & Logistics Services,Industrials,521.33,43.51,626.5,288.0,1.94,0.0,1746.0,-48.53
2011,ELANb.ST,Elanders AB,Freight & Logistics Services,Industrials,568.95,70.45,909.71,619.09,4.92,0.0,1739.37,72.77
2012,ELANb.ST,Elanders AB,Freight & Logistics Services,Industrials,635.73,143.79,1030.67,692.89,8.15,297.16,1935.65,184.52
2013,ELANb.ST,Elanders AB,Freight & Logistics Services,Industrials,746.61,202.91,870.7,491.76,16.48,330.2,2322.15,115.72
2014,ELANb.ST,Elanders AB,Freight & Logistics Services,Industrials,1619.87,437.75,2023.49,1272.03,0.0,376.02,3421.66,148.67
2015,ELANb.ST,Elanders AB,Freight & Logistics Services,Industrials,1840.02,553.59,2060.53,1305.05,29.39,349.43,3725.52,256.76
2016,ELANb.ST,Elanders AB,Freight & Logistics Services,Industrials,2517.03,617.45,1414.7,216.6,58.04,764.16,6431.69,324.63
2017,ELANb.ST,Elanders AB,Freight & Logistics Services,Industrials,3199.77,679.84,2244.85,840.64,25.92,828.84,7413.69,-61.97
2018,ELANb.ST,Elanders AB,Freight & Logistics Services,Industrials,3379.5,704.96,2330.45,798.94,29.57,770.15,7550.32,426.56
2019,ELANb.ST,Elanders AB,Freight & Logistics Services,Industrials,2981.11,614.36,2470.74,372.91,47.91,582.38,8631.56,1243.91
2020,ELANb.ST,Elanders AB,Freight & Logistics Services,Industrials,3134.48,1150.08,2375.66,81.76,74.56,541.63,9020.95,1765.81
2021,ELANb.ST,Elanders AB,Freight & Logistics Services,Industrials,3467.36,875.0,2841.87,128.51,106.2,680.24,11496.1,1065.55
2022,ELANb.ST,Elanders AB,Freight & Logistics Services,Industrials,3980.89,850.9,3015.34,141.0,142.13,769.48,13718.09,1050.48
2023,ELANb.ST,Elanders AB,Freight & Logistics Services,Industrials,4107.4,1114.09,3707.31,687.92,128.56,899.34,15736.13,1773.38
2024,ELANb.ST,Elanders AB,Freight & Logistics Services,Industrials,4420.81,1169.97,3751.52,231.32,66.83,976.69,17546.51,1440.07
