Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2011,NP3.ST,NP3 Fastigheter AB,Real Estate Operations,Real Estate,20.88,10.41,50.15,7.27,0.0,529.2,550.11,0.0
2012,NP3.ST,NP3 Fastigheter AB,Real Estate Operations,Real Estate,39.27,29.67,99.72,39.52,0.0,1070.24,1109.55,28.85
2013,NP3.ST,NP3 Fastigheter AB,Real Estate Operations,Real Estate,66.18,53.92,100.26,41.24,0.0,1638.46,1716.52,44.34
2014,NP3.ST,NP3 Fastigheter AB,Real Estate Operations,Real Estate,347.45,287.31,212.39,57.97,0.0,3197.2,3560.71,-342.65
2015,NP3.ST,NP3 Fastigheter AB,Real Estate Operations,Real Estate,363.16,301.41,266.87,70.12,0.0,4799.54,5177.35,-79.36
2016,NP3.ST,NP3 Fastigheter AB,Real Estate Operations,Real Estate,216.22,143.2,297.77,92.94,0.0,5848.28,6081.57,209.16
2017,NP3.ST,NP3 Fastigheter AB,Real Estate Operations,Real Estate,203.13,150.1,590.38,346.22,0.0,7739.0,7964.14,338.92
2018,NP3.ST,NP3 Fastigheter AB,Real Estate Operations,Real Estate,157.11,69.29,606.98,318.13,0.0,10254.33,10419.25,258.47
2019,NP3.ST,NP3 Fastigheter AB,Real Estate Operations,Real Estate,272.86,180.03,486.65,180.97,0.0,10701.539999999999,11192.88,392.71
2020,NP3.ST,NP3 Fastigheter AB,Real Estate Operations,Real Estate,205.71,108.6,612.95,189.0,0.0,13149.619999999999,13942.17,557.8
2021,NP3.ST,NP3 Fastigheter AB,Real Estate Operations,Real Estate,384.84,262.08,1564.69,1048.32,0.0,16898.86,18236.55,572.26
2022,NP3.ST,NP3 Fastigheter AB,Real Estate Operations,Real Estate,337.91,192.02,1115.4,560.05,0.0,18650.23,20570.41,686.95
2023,NP3.ST,NP3 Fastigheter AB,Real Estate Operations,Real Estate,900.05,184.24,2343.75,1634.99,0.0,20424.23,22033.04,560.34
2024,NP3.ST,NP3 Fastigheter AB,Real Estate Operations,Real Estate,503.77,99.73,2838.57,1964.69,0.0,24052.300000000003,25295.26,878.69
