Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,JDAN.CO,Jeudan A/S,Real Estate Operations,Real Estate,193.17,26.33,400.94,299.51,0.0,4344.75,4983.73,135.13
2005,JDAN.CO,Jeudan A/S,Real Estate Operations,Real Estate,190.08,145.32,592.87,489.71999999999997,0.0,4102.34,5761.51,116.73
2006,JDAN.CO,Jeudan A/S,Real Estate Operations,Real Estate,239.37,206.61,641.6,540.46,0.0,4794.22,6671.03,121.59
2007,JDAN.CO,Jeudan A/S,Real Estate Operations,Real Estate,63.36,15.82,1353.95,1161.67,0.0,6710.96,9391.36,104.03
2008,JDAN.CO,Jeudan A/S,Real Estate Operations,Real Estate,68.03,9.58,819.04,602.4,0.0,9804.64,12298.55,99.15
2009,JDAN.CO,Jeudan A/S,Real Estate Operations,Real Estate,76.22,3.11,2660.24,2401.76,0.85,12841.68,14570.42,188.7
2010,JDAN.CO,Jeudan A/S,Real Estate Operations,Real Estate,76.1,3.61,1486.15,1286.5,2.02,14769.36,14845.46,214.57
2011,JDAN.CO,Jeudan A/S,Real Estate Operations,Real Estate,211.68,124.1,829.31,633.32,0.0,13713.27,16199.47,253.55
2012,JDAN.CO,Jeudan A/S,Real Estate Operations,Real Estate,363.22,302.28,889.47,642.66,0.0,14216.98,16740.19,467.65
2013,JDAN.CO,Jeudan A/S,Real Estate Operations,Real Estate,636.49,551.73,1173.57,848.1999999999999,0.0,19263.42,19900.09,527.16
2014,JDAN.CO,Jeudan A/S,Real Estate Operations,Real Estate,130.91,8.52,1466.18,1129.88,0.0,23022.19,23153.21,439.02
2015,JDAN.CO,Jeudan A/S,Real Estate Operations,Real Estate,205.05,35.0,1202.13,808.44,0.0,25915.71,26120.76,640.48
2016,JDAN.CO,Jeudan A/S,Real Estate Operations,Real Estate,160.5,12.41,1425.49,1028.11,3.47,25718.28,25878.78,792.99
2017,JDAN.CO,Jeudan A/S,Real Estate Operations,Real Estate,197.69,4.25,1433.76,935.28,3.3,31011.91,31209.6,738.81
2018,JDAN.CO,Jeudan A/S,Real Estate Operations,Real Estate,265.89,4.85,1809.46,1307.0,0.0,31927.45,32193.35,759.98
2019,JDAN.CO,Jeudan A/S,Real Estate Operations,Real Estate,398.16,87.82,1784.09,1313.84,0.0,34786.06,35184.21,900.37
2020,JDAN.CO,Jeudan A/S,Real Estate Operations,Real Estate,434.21,155.83,1733.16,1094.48,0.0,39887.68,40321.88,1282.76
2021,JDAN.CO,Jeudan A/S,Real Estate Operations,Real Estate,435.61,3.12,1866.63,1084.3,132.5,41801.95,42237.56,934.12
2022,JDAN.CO,Jeudan A/S,Real Estate Operations,Real Estate,143.97,20.78,2345.25,917.87,777.31,49161.26,52267.58,920.12
2023,JDAN.CO,Jeudan A/S,Real Estate Operations,Real Estate,965.6,42.45,1723.14,1029.15,0.0,51889.63,54913.51,189.39
2024,JDAN.CO,Jeudan A/S,Real Estate Operations,Real Estate,1048.31,121.06,2208.09,1542.51,0.32,55853.9,58443.67,864.02
