Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2005,NESTE.HE,Neste Oyj,Oil & Gas,Energy,12112.26,630.76,10691.04,0.0,47.91,15122.36,30572.07,4773.59
2006,NESTE.HE,Neste Oyj,Oil & Gas,Energy,13521.49,509.93,11309.04,2196.01,353.66,18999.18,35695.43,4118.49
2007,NESTE.HE,Neste Oyj,Oil & Gas,Energy,16658.11,412.29,11472.77,753.22,111.0,18418.28,38620.5,4333.88
2008,NESTE.HE,Neste Oyj,Oil & Gas,Energy,16416.46,533.95,12106.05,1194.1,9.71,24930.49,45822.42,4216.59
2009,NESTE.HE,Neste Oyj,Oil & Gas,Energy,17184.8,970.38,12548.55,3309.23,41.47,26009.42,47274.78,1544.72
2010,NESTE.HE,Neste Oyj,Oil & Gas,Energy,18433.82,2951.59,14937.08,2087.14,295.94,29609.37,51898.17,8843.31
2011,NESTE.HE,Neste Oyj,Oil & Gas,Energy,22165.64,2351.96,19179.28,3814.19,201.15,30699.22,56276.75,1535.05
2012,NESTE.HE,Neste Oyj,Oil & Gas,Energy,22636.02,3001.99,17388.04,2620.32,293.59,28397.78,54300.02,3497.71
2013,NESTE.HE,Neste Oyj,Oil & Gas,Energy,24639.08,4219.08,17693.44,1425.81,408.57,31209.5,58725.23,6551.41
2014,NESTE.HE,Neste Oyj,Oil & Gas,Energy,21087.73,2223.57,19352.27,5622.19,36.16,33145.62,58698.56,2072.44
2015,NESTE.HE,Neste Oyj,Oil & Gas,Energy,25488.07,5721.62,17385.65,3964.8100000000004,201.6,35952.1,65212.98,6645.88
2016,NESTE.HE,Neste Oyj,Oil & Gas,Energy,29828.16,7155.13,19277.07,3187.1200000000003,363.2,34023.17,67583.25,11080.78
2017,NESTE.HE,Neste Oyj,Oil & Gas,Energy,34625.33,7708.74,19178.32,1604.76,354.42,37962.83,76604.97,10207.27
2018,NESTE.HE,Neste Oyj,Oil & Gas,Energy,40750.27,11255.12,22262.55,2853.41,584.55,37024.98,81342.01,13941.31
2019,NESTE.HE,Neste Oyj,Oil & Gas,Energy,52558.61,14692.01,22741.61,1377.69,157.45,41202.57,96368.93,14334.18
2020,NESTE.HE,Neste Oyj,Oil & Gas,Energy,51008.54,16259.04,23539.99,1487.6200000000001,73.33,46901.88,102823.75,22057.66
2021,NESTE.HE,Neste Oyj,Oil & Gas,Energy,62601.8,15828.15,33168.04,2683.0699999999997,120.14,51579.15,124312.57,20262.39
2022,NESTE.HE,Neste Oyj,Oil & Gas,Energy,78673.95,13325.5,41056.39,5672.0,450.82,68881.64,156393.83,12082.24
2023,NESTE.HE,Neste Oyj,Oil & Gas,Energy,79693.41,17616.44,37894.91,4272.68,167.78,87086.72,178770.49,25997.48
2024,NESTE.HE,Neste Oyj,Oil & Gas,Energy,65365.42,11237.44,37771.92,6601.26,129.44,104396.41,183340.9,13745.99
