Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,CRADb.ST,C Rad AB,Healthcare Equipment & Supplies,Health Care,3.73,3.19,0.84,0.0,0.0,0.1,4.67,-1.0
2005,CRADb.ST,C Rad AB,Healthcare Equipment & Supplies,Health Care,3.65,2.9,2.92,0.0,0.0,0.3,6.51,-2.24
2006,CRADb.ST,C Rad AB,Healthcare Equipment & Supplies,Health Care,2.7,1.78,0.0,0.0,0.0,0.0,10.26,-2.93
2007,CRADb.ST,C Rad AB,Healthcare Equipment & Supplies,Health Care,20.59,18.22,2.83,0.0,0.0,0.45,33.22,-6.38
2008,CRADb.ST,C Rad AB,Healthcare Equipment & Supplies,Health Care,19.0,14.54,8.06,0.0,0.0,0.36,43.02,-8.6
2009,CRADb.ST,C Rad AB,Healthcare Equipment & Supplies,Health Care,10.16,3.22,6.49,0.0,0.0,0.47,36.28,-7.18
2010,CRADb.ST,C Rad AB,Healthcare Equipment & Supplies,Health Care,25.48,16.81,9.68,0.0,0.0,0.6,58.84,-4.21
2011,CRADb.ST,C Rad AB,Healthcare Equipment & Supplies,Health Care,30.51,21.35,7.23,0.0,0.0,0.71,47.03,-17.64
2012,CRADb.ST,C Rad AB,Healthcare Equipment & Supplies,Health Care,18.64,6.82,10.76,0.0,0.0,2.36,32.64,-11.23
2013,CRADb.ST,C Rad AB,Healthcare Equipment & Supplies,Health Care,30.88,9.67,11.53,0.0,0.0,3.1,58.22,-20.63
2014,CRADb.ST,C Rad AB,Healthcare Equipment & Supplies,Health Care,34.51,7.31,15.77,0.0,0.0,3.89,68.63,-12.08
2015,CRADb.ST,C Rad AB,Healthcare Equipment & Supplies,Health Care,35.54,4.63,21.72,0.0,0.0,4.8,77.05,-21.94
2016,CRADb.ST,C Rad AB,Healthcare Equipment & Supplies,Health Care,61.25,12.03,18.05,0.0,0.0,3.16,96.83,-43.82
2017,CRADb.ST,C Rad AB,Healthcare Equipment & Supplies,Health Care,80.46,14.6,46.68,0.0,0.0,2.14,118.13,-3.89
2018,CRADb.ST,C Rad AB,Healthcare Equipment & Supplies,Health Care,88.1,9.11,51.69,0.0,0.0,1.24,143.07,-9.0
2019,CRADb.ST,C Rad AB,Healthcare Equipment & Supplies,Health Care,102.49,27.65,50.78,0.0,0.0,2.56,147.96,14.73
2020,CRADb.ST,C Rad AB,Healthcare Equipment & Supplies,Health Care,225.38,112.82,66.1,0.0,0.0,3.32,282.48,18.88
2021,CRADb.ST,C Rad AB,Healthcare Equipment & Supplies,Health Care,257.29,119.27,67.46,0.0,0.0,3.23,298.82,18.21
2022,CRADb.ST,C Rad AB,Healthcare Equipment & Supplies,Health Care,289.09,114.74,87.12,0.0,0.0,2.93,319.25,9.21
2023,CRADb.ST,C Rad AB,Healthcare Equipment & Supplies,Health Care,367.08,130.24,133.5,0.0,0.0,6.02,408.28,33.23
2024,CRADb.ST,C Rad AB,Healthcare Equipment & Supplies,Health Care,453.21,155.12,156.97,0.0,0.0,5.82,503.11,30.59
