Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2005,DUNI.ST,Duni AB,Household Goods,Consumer Staples,1812.95,129.07,1430.83,289.56,49.25,721.78,4899.64,70.83
2006,DUNI.ST,Duni AB,Household Goods,Consumer Staples,1789.18,175.73,1658.06,637.37,81.95,630.08,4837.61,113.99
2007,DUNI.ST,Duni AB,Household Goods,Consumer Staples,1278.4,96.61,663.35,12.94,47.44,344.19,3049.36,-76.78
2008,DUNI.ST,Duni AB,Household Goods,Consumer Staples,1515.24,221.42,788.74,0.0,2.67,457.06,3388.84,234.36
2009,DUNI.ST,Duni AB,Household Goods,Consumer Staples,1144.89,186.1,648.91,0.0,5.66,412.65,2822.99,515.2
2010,DUNI.ST,Duni AB,Household Goods,Consumer Staples,1186.09,105.85,655.08,0.0,12.15,510.18,3025.52,248.58
2011,DUNI.ST,Duni AB,Household Goods,Consumer Staples,1173.14,73.76,1180.95,550.99,5.21,720.2,3194.03,312.66
2012,DUNI.ST,Duni AB,Household Goods,Consumer Staples,1128.25,154.94,594.94,0.0,2.57,636.89,3022.64,368.69
2013,DUNI.ST,Duni AB,Household Goods,Consumer Staples,1380.7,212.05,792.6,0.0,8.48,681.39,3482.37,417.87
2014,DUNI.ST,Duni AB,Household Goods,Consumer Staples,1498.14,196.49,1659.17,784.05,27.8,815.68,4148.4,489.6
2015,DUNI.ST,Duni AB,Household Goods,Consumer Staples,1563.57,212.45,962.84,0.0,69.07,896.91,4372.54,595.65
2016,DUNI.ST,Duni AB,Household Goods,Consumer Staples,1505.93,176.39,874.35,0.0,23.71,901.85,4255.1,437.95
2017,DUNI.ST,Duni AB,Household Goods,Consumer Staples,1792.16,227.15,1197.77,197.13,41.03,1080.7,4836.12,434.79
2018,DUNI.ST,Duni AB,Household Goods,Consumer Staples,2109.81,253.72,1179.81,100.51,22.44,1115.41,5810.27,321.21
2019,DUNI.ST,Duni AB,Household Goods,Consumer Staples,2144.44,291.61,1371.8,195.97,53.45,1234.9,5855.7,618.84
2020,DUNI.ST,Duni AB,Household Goods,Consumer Staples,2113.46,380.09,1356.42,272.54,42.81,1259.31,6035.48,288.62
2021,DUNI.ST,Duni AB,Household Goods,Consumer Staples,2663.68,385.81,2800.08,1398.09,22.41,1095.09,6231.49,66.15
2022,DUNI.ST,Duni AB,Household Goods,Consumer Staples,3254.9,350.15,1954.07,317.21,63.06,1079.63,6907.95,45.61
2023,DUNI.ST,Duni AB,Household Goods,Consumer Staples,3102.85,491.3,2059.84,287.93,134.91,1253.42,6959.76,1184.38
2024,DUNI.ST,Duni AB,Household Goods,Consumer Staples,3286.82,332.07,2265.92,364.97,119.26,1403.35,7779.6,444.43
