Exchange,PortfolioStrategy,FactorModel,Method,alpha_annualized,alpha_monthly,t_stat,p_value,r_squared,n_obs
Copenhagen,LongShort,FF5+MOM,Method3_ProbQ5,0.06514013289696016,0.005428344408080014,1.7194659525969,0.08720206732841396,0.17095699551681987,192
Helsinki,LongShort,CAPM,Method1_Raw,0.11835267104869822,0.009862722587391518,3.58188488201653,0.0004332982413681741,0.01286526185445147,192
Helsinki,LongShort,FF3,Method1_Raw,0.11126584658461595,0.00927215388205133,3.6586210982602445,0.00032922939339807833,0.09556271001725336,192
Helsinki,LongShort,FF3+MOM,Method1_Raw,0.10685360851881627,0.008904467376568023,3.7402205026450415,0.00024436735608812654,0.09596038676880281,192
Helsinki,LongShort,FF5,Method1_Raw,0.11111404976102164,0.009259504146751803,3.693162021913998,0.00029100772169909916,0.13227845683529726,192
Helsinki,LongShort,FF5+MOM,Method1_Raw,0.11500127715475955,0.009583439762896629,4.190795580586591,4.301601191492033e-05,0.13258510870832962,192
Helsinki,LongShort,CAPM,Method2_PostMean,0.1162550716176565,0.009687922634804709,3.1103773407266897,0.0021562849668281814,0.013331656452701401,192
Helsinki,LongShort,FF3,Method2_PostMean,0.10842790464201002,0.009035658720167502,3.2436863263412437,0.0013963903136220424,0.11567753741809594,192
Helsinki,LongShort,FF3+MOM,Method2_PostMean,0.09675428654380046,0.008062857211983371,2.930500692927013,0.0038059766127640504,0.11850261924767203,192
Helsinki,LongShort,FF5,Method2_PostMean,0.10851730646227943,0.00904310887185662,3.190130706239297,0.0016692200156180892,0.14014623114592428,192
Helsinki,LongShort,FF5+MOM,Method2_PostMean,0.10330004104799984,0.008608336753999987,3.1941863428548167,0.0016485446775960089,0.14070683919778615,192
Helsinki,LongShort,CAPM,Method3_ProbQ5,0.12413171996975358,0.010344309997479465,3.627219965151595,0.0003680199264861628,0.004405467793147877,192
Helsinki,LongShort,FF3,Method3_ProbQ5,0.11733306979465769,0.009777755816221473,3.319895920334838,0.001081588792680055,0.07394412504187386,192
Helsinki,LongShort,FF3+MOM,Method3_ProbQ5,0.11913168372987643,0.009927640310823035,3.989103539649835,9.51039721219793e-05,0.07403999971274233,192
Helsinki,LongShort,FF5,Method3_ProbQ5,0.11474466601551539,0.00956205550129295,3.1732491033557344,0.0017640236108058538,0.08713760102010926,192
Helsinki,LongShort,FF5+MOM,Method3_ProbQ5,0.12099483174419355,0.010082902645349463,4.175179094219619,4.580189854386241e-05,0.08828777740045357,192
Oslo,LongShort,CAPM,Method1_Raw,0.1597771652616235,0.013314763771801958,2.458239129824241,0.014857909738976494,0.022666973864550077,192
Oslo,LongShort,FF3,Method1_Raw,0.15195152933632589,0.012662627444693824,2.4504020250357286,0.015184626194238104,0.14012555183853315,192
Oslo,LongShort,FF3+MOM,Method1_Raw,0.1008027689830273,0.008400230748585608,1.693156674597944,0.09209082692992321,0.15926821557195037,192
Oslo,LongShort,FF5,Method1_Raw,0.14867259653598303,0.012389383044665251,2.31985602231282,0.021434236832644116,0.2499148567227596,192
Oslo,LongShort,FF5+MOM,Method1_Raw,0.12125899914157431,0.010104916595131193,1.816196628389791,0.07095897295087039,0.2553776857202661,192
Oslo,LongShort,CAPM,Method2_PostMean,0.14559812857413823,0.012133177381178186,2.3161245553559016,0.021618522738060975,0.03329495033002683,192
Oslo,LongShort,FF3,Method2_PostMean,0.13795203207308362,0.011496002672756968,2.4359247721928936,0.015786171820671324,0.1514909613794576,192
Oslo,LongShort,FF3+MOM,Method2_PostMean,0.09085131562025377,0.007570942968354481,1.690307628613162,0.09263533267982527,0.16864559843174665,192
Oslo,LongShort,FF5,Method2_PostMean,0.1322962343890211,0.011024686199085093,2.3353707346338703,0.020590445086122067,0.25973073761395093,192
Oslo,LongShort,FF5+MOM,Method2_PostMean,0.10863507451549265,0.009052922876291053,1.846971847572463,0.06634841256979707,0.2640315645552188,192
Oslo,LongShort,CAPM,Method3_ProbQ5,0.08779620385956545,0.007316350321630454,1.788914509810755,0.07522164866574599,0.007004794284056759,192
Oslo,LongShort,FF3,Method3_ProbQ5,0.08141492368035008,0.006784576973362507,1.9145008397733778,0.057074630574384555,0.07095087066612082,192
Oslo,LongShort,FF3+MOM,Method3_ProbQ5,0.02354165025628558,0.0019618041880237985,0.5292106494660006,0.5972869729900614,0.11209509263026529,192
Oslo,LongShort,FF5,Method3_ProbQ5,0.08211018508094256,0.006842515423411881,2.0102867535045057,0.045845489735292455,0.17601219029634996,192
Oslo,LongShort,FF5+MOM,Method3_ProbQ5,0.04080166058302185,0.0034001383819184873,0.9564609019787935,0.340087625120423,0.19683721496539253,192
Stockholm,LongShort,CAPM,Method1_Raw,0.11279657199945184,0.009399714333287653,2.810206106648092,0.005469473728229035,0.00016928907912616697,192
Stockholm,LongShort,FF3,Method1_Raw,0.11100678388997948,0.009250565324164956,3.1616006343764127,0.0018294000567116164,0.1847166110033025,192
Stockholm,LongShort,FF3+MOM,Method1_Raw,0.06499036645429658,0.005415863871191382,1.6603263438545575,0.09852469173784018,0.22522579799143394,192
Stockholm,LongShort,FF5,Method1_Raw,0.0945898405999907,0.007882486716665893,3.1442914343233515,0.0019383470628262511,0.3426875197724424,192
Stockholm,LongShort,FF5+MOM,Method1_Raw,0.06468536168027303,0.0053904468066894185,1.8212967060152434,0.07017709218101498,0.3596837966644286,192
Stockholm,LongShort,CAPM,Method2_PostMean,0.1071803436537172,0.008931695304476434,2.6234057202910352,0.009412532913657845,0.0013893529549068306,192
Stockholm,LongShort,FF3,Method2_PostMean,0.10357377339014326,0.008631147782511938,3.0497178620076615,0.0026211834926996858,0.2525586016741549,192
Stockholm,LongShort,FF3+MOM,Method2_PostMean,0.07705256457217702,0.006421047047681419,2.1290788745919165,0.03455617371142394,0.2682678470378932,192
Stockholm,LongShort,FF5,Method2_PostMean,0.08972718509323802,0.007477265424436502,2.9913445377973797,0.0031539547848331573,0.4176030773706608,192
Stockholm,LongShort,FF5+MOM,Method2_PostMean,0.07964500154936038,0.006637083462446699,2.337513000350834,0.02048205740363418,0.4198585174414535,192
Stockholm,LongShort,CAPM,Method3_ProbQ5,0.05242659885257016,0.0043688832377141796,1.9718244237632332,0.05008097122024413,0.005572801140757422,192
Stockholm,LongShort,FF3,Method3_ProbQ5,0.04782504843082868,0.003985420702569057,1.9069297024521006,0.05805452873813466,0.14147732268759639,192
Stockholm,LongShort,FF3+MOM,Method3_ProbQ5,0.01917875946936311,0.0015982299557802592,0.6907552039873419,0.4905759110943615,0.17253116483930286,192
Stockholm,LongShort,FF5,Method3_ProbQ5,0.04060101689060712,0.00338341807421726,1.606980070276141,0.10975499447686299,0.21014368518743964,192
Stockholm,LongShort,FF5+MOM,Method3_ProbQ5,0.01956037318199217,0.0016300310984993477,0.6958612476311588,0.4873889769519173,0.22678739170009432,192
