PortfolioStrategy,FactorModel,Method1_ObservedQuality_alpha_annualized,Method2_LatentQuality_alpha_annualized,Method3_ConservativeQuality_alpha_annualized,Method4_ProbabilisticQuality_alpha_annualized,Method1_ObservedQuality_p_value,Method2_LatentQuality_p_value,Method3_ConservativeQuality_p_value,Method4_ProbabilisticQuality_p_value,Method1_ObservedQuality_t_stat,Method2_LatentQuality_t_stat,Method3_ConservativeQuality_t_stat,Method4_ProbabilisticQuality_t_stat,Method2_LatentQuality_minus_Method1_ObservedQuality_alpha_difference_annualized,Method3_ConservativeQuality_minus_Method1_ObservedQuality_alpha_difference_annualized,Method4_ProbabilisticQuality_minus_Method1_ObservedQuality_alpha_difference_annualized,Method2_LatentQuality_minus_Method1_ObservedQuality_p_value,Method3_ConservativeQuality_minus_Method1_ObservedQuality_p_value,Method4_ProbabilisticQuality_minus_Method1_ObservedQuality_p_value,Method2_LatentQuality_minus_Method1_ObservedQuality_t_stat,Method3_ConservativeQuality_minus_Method1_ObservedQuality_t_stat,Method4_ProbabilisticQuality_minus_Method1_ObservedQuality_t_stat
LongShort,CAPM,0.0940572399325544,0.0677611755504024,0.10670293592428322,0.10169087953715478,0.04059277700811181,0.1494321724740748,0.018106443812165862,0.027712712606770662,2.061978232260255,1.4474969281562942,2.384419183389842,2.218664027792407,-0.026296064382151953,0.012645695991728885,0.007633639604600403,0.6875383098713836,0.8430672677670907,0.905938228245559,-0.40251051549594064,0.198109194519797,0.11824346819267695
LongShort,FF3,0.1113037897776282,0.08366234970030961,0.12415212865425732,0.11879852569266752,0.005131827686186918,0.03833274591350899,0.0012597215097511771,0.0029117986468993884,2.8324175956973083,2.086189961123577,3.2753910360178553,3.0170635231819665,-0.02764144007732079,0.012848338876627095,0.007494735915037555,0.6232748373641677,0.8141736557159425,0.8928132384227532,-0.4916266223557392,0.23521285200074601,0.13483805247133054
LongShort,FF3+MOM,0.06348474095938117,0.048242259208623316,0.06854448394687312,0.06804758359953708,0.15333228256035314,0.30036581615545765,0.12479579123325801,0.13339385982005192,1.4337797432459556,1.0385738778892148,1.5419829376865724,1.5075144016700994,-0.015242481750756367,0.005059742987490292,0.00456284264015523,0.8126185442249776,0.936030148130192,0.9426005204409935,-0.23721945916832354,0.08031530092141584,0.0720509282061928
LongShort,FF5,0.072352072854137,0.048424651091838036,0.08167881588196854,0.07928092081540436,0.021639675113926504,0.12133817810167247,0.0055951605475832444,0.011436642228756178,2.316482698565765,1.55641066914324,2.8038137594009562,2.5548657192824114,-0.023927421762323493,0.009326743027807363,0.0069288479612433914,0.5873848379300022,0.8266241822640881,0.8745014547631895,-0.5431097526726205,0.21919005931213062,0.15805394698233016
LongShort,FF5+MOM,0.042216560501450784,0.02994028030916742,0.04395146741847461,0.04615080844209423,0.23571877709745648,0.4207453823515124,0.19613988667683357,0.19534261760580973,1.1896878405590756,0.8069555330190888,1.2973878049134482,1.2997144996680066,-0.012276280192285036,0.0017349069170222477,0.003934247940641782,0.8115793428479423,0.9718230155243002,0.9376962093513217,-0.23856217820508227,0.03534625467766764,0.07821977825405516
Q5,CAPM,0.014299957053713412,0.007168911598312977,0.011048497961434898,0.015422989990699252,0.17981167171369639,0.5668829534411537,0.3715191644373288,0.16385336659068916,1.3463739094846425,0.5736662665613391,0.8957851575747564,1.3977189171972835,-0.007131045455400373,-0.0032514590922784747,0.0011230329369859016,0.6623381179617585,0.841023633289264,0.9411836321367264,-0.4370351020021666,-0.20072383206545244,0.07383187876894491
Q5,FF3,0.017140219228332865,0.0098403843965822,0.013913718834909015,0.01826933398963564,0.08238907633229342,0.4049319127187294,0.2296448760348,0.07661780242375671,1.7464699265829686,0.8347557357970554,1.2052534445986076,1.7806067783997486,-0.007299834831777555,-0.0032265003934508346,0.0011291147612763758,0.6316798396955958,0.830275787957548,0.9359164677778833,-0.47976237774480507,-0.2144994180886907,0.08045804022705966
Q5,FF3+MOM,0.019561556561370163,0.015842147528657598,0.017413698730720423,0.020207620483964434,0.08989325501673173,0.24043364516075272,0.17303163307849245,0.09387058330377607,1.704940510288332,1.1777090264378653,1.3678360648759766,1.684034711607112,-0.0037194090327123674,-0.0021478578306498575,0.0006460639225945031,0.8327552842738386,0.89989162247715,0.9687395975636066,-0.21131906267637765,-0.12588510039813988,0.03921580606191621
Q5,FF5,0.008438543633515466,0.0014228670278505554,0.00624551678519897,0.009298196972843415,0.3752344249292725,0.8997099657889533,0.57706794844317,0.34809201304880855,0.888880109710333,0.12620277106671507,0.5586728804624909,0.9407130579810932,-0.0070156766057171555,-0.0021930268483689314,0.000859653339277261,0.6336104892858474,0.8810084803191489,0.9498622418490248,-0.477051048049946,-0.1497954877772031,0.0629229083192319
Q5,FF5+MOM,0.012468359470352335,0.008751276861628266,0.011126675967387773,0.012894406905412307,0.25140417785269276,0.4784192487278345,0.353111121971585,0.2541577494704421,1.1506052267898916,0.7103129669815227,0.930952955490115,1.1439233057754432,-0.0037170826087251224,-0.0013416835029656515,0.00042604743505893217,0.8216383498772952,0.934055066713205,0.9784648195403884,-0.22560103132784545,-0.08280127812649771,0.027012183393226405
