Year,Ticker,firm_idx,sigma_mean,sigma_median,sigma_std,sigma_q05,sigma_q95,n_draws
2009,AAB.CO,2,0.09847966304885378,0.0933566540353368,0.03437953776940664,0.052300986902258005,0.16172565066102668,8000
2009,ABB.ST,4,0.07572195802909382,0.06961953416982741,0.030943263520825718,0.0369182592040543,0.13475618206287834,8000
2009,ACG1V.HE,9,0.07961751283490165,0.07165475936055933,0.03875627395702493,0.03269453336850031,0.15315127507381732,8000
2009,ACTI.ST,11,0.037965629222584,0.031826820261665875,0.023870542677272413,0.013207924988202226,0.08293424508266194,8000
2009,ADDTb.ST,12,0.03745411214637927,0.03282631406509806,0.01937459803313408,0.016300155358176773,0.07473693330491539,8000
2009,AFAGR.HE,13,0.14863691747073624,0.14326670549902987,0.04867597316836969,0.07959454788926329,0.23544923368850373,8000
2009,AFGA.OL,14,0.041041119195690944,0.03538638440710912,0.024618479730157204,0.013229908338814817,0.08788555566452412,8000
2009,AFK.OL,15,0.10989511484139669,0.10250986474983234,0.04345075795636304,0.055607920736711364,0.19271916233283512,8000
2009,AFRY.ST,16,0.037769772556893066,0.03273735979158426,0.020478997906546642,0.015468240719318143,0.07686853232304579,8000
2009,AGATE.CO,17,0.13322878483246864,0.12344474057547464,0.05471015988019215,0.06298973805937974,0.23705659002333518,8000
2009,AGFEb.CO,18,0.1717702698115168,0.166679513073544,0.04984603935015673,0.09925125573067485,0.26139256238097747,8000
2009,AKAST.OL,19,0.05523085921888283,0.05006328930197711,0.025111190043566402,0.024672720987396,0.1025429577601585,8000
2009,AKVA.OL,24,0.03706965365820859,0.031940376646551305,0.02180788391557406,0.012342037360106656,0.07894383080957786,8000
2009,ALFA.ST,25,0.05057609275023492,0.044868448744387016,0.02453984853258047,0.022256451760703424,0.09856184890996199,8000
2009,ALIVsdb.ST,28,0.018313801559376664,0.015063612479886787,0.012438799174929967,0.006471691513596036,0.04085914330388522,8000
2009,ALKb.CO,29,0.09133373087832487,0.08119482895676508,0.05340251467380587,0.0244391985428049,0.19267069151257196,8000
2009,AMBUb.CO,34,0.04579486634154881,0.0395108965352501,0.025683717005486537,0.019201226302342774,0.09476534916958781,8000
2009,ANODb.ST,37,0.08528876587826821,0.0774716239905063,0.03984449314765462,0.03659658880473206,0.16015984671545708,8000
2009,ANOT.ST,39,0.13984780743426578,0.13195068849666583,0.051990390429315844,0.07066848873033577,0.2364214258315896,8000
2009,AOJb.CO,40,0.12074662556581026,0.11573195129869507,0.039708963248734803,0.06513046030860939,0.19366176889414938,8000
2009,APETIT.HE,41,0.10615307311689551,0.10099749486079324,0.03719086986211843,0.055184512616702625,0.17472064256347195,8000
2009,AQ.ST,43,0.08661768069097595,0.08074818604667842,0.03270825705867133,0.044001787582476304,0.1487832780629769,8000
2009,ARRA.OL,48,0.12168136802819417,0.11765848754928995,0.04194695867929209,0.06162394149178598,0.1977267366687663,8000
2009,ASPO.HE,51,0.09614139066235071,0.09041877726996375,0.03503666830366593,0.049607664695078844,0.1608556580023975,8000
2009,ASSAb.ST,52,0.029049880528614472,0.024762430198947714,0.016749010599845425,0.011461217693800336,0.06060087040926486,8000
2009,ATCOa.ST,53,0.06839902301857335,0.06313501632717983,0.028657930950050075,0.03305044477611593,0.12169742163317741,8000
2009,ATEA.OL,54,0.05217053294006857,0.04511448150180557,0.028626059043688392,0.021628726195577288,0.1070088772543746,8000
2009,ATRAV.HE,58,0.052738265299064495,0.0475237253702339,0.023641858526515236,0.024786775209438335,0.09711768732980176,8000
