PortfolioStrategy,FactorModel,Comparison,alpha_difference_annualized,alpha_difference_monthly,t_stat,p_value
Q5,CAPM,Method2_PostMean minus Method1_Raw,-0.008039801377677593,-0.0006699834481397994,-0.3278962695966183,0.7431706787957042
Q5,CAPM,Method3_ProbQ5 minus Method1_Raw,-0.0023854079009806087,-0.00019878399174838406,-0.09502803655166604,0.9243426473071792
Q5,FF3,Method2_PostMean minus Method1_Raw,-0.007644174210671269,-0.0006370145175559391,-0.34021324940106185,0.7338859246636775
Q5,FF3,Method3_ProbQ5 minus Method1_Raw,-0.0020773401825838825,-0.0001731116818819902,-0.09162675436681725,0.9270433890994998
Q5,FF3+MOM,Method2_PostMean minus Method1_Raw,-0.002829767898774274,-0.00023581399156452285,-0.1203457696620913,0.9042738723377763
Q5,FF3+MOM,Method3_ProbQ5 minus Method1_Raw,0.0007255369860092453,6.0461415500770443e-05,0.03059476451694114,0.975609037234519
Q5,FF5,Method2_PostMean minus Method1_Raw,-0.007979021796471225,-0.0006649184830392688,-0.34862515138637806,0.7275679658133973
Q5,FF5,Method3_ProbQ5 minus Method1_Raw,-0.002182930619372782,-0.00018191088494773182,-0.09405414399782819,0.9251167840701198
Q5,FF5+MOM,Method2_PostMean minus Method1_Raw,-0.0038600589559451212,-0.00032167157966209343,-0.17160004471191714,0.8638457835663598
Q5,FF5+MOM,Method3_ProbQ5 minus Method1_Raw,9.692934805693998e-05,8.077445671411665e-06,0.004234178108021829,0.9966239066941169
