Method,Method1_Raw,Method1_Raw,Method1_Raw,Method1_Raw,Method1_Raw,Method2_PostMean,Method2_PostMean,Method2_PostMean,Method2_PostMean,Method2_PostMean,Method3_ProbQ5,Method3_ProbQ5,Method3_ProbQ5,Method3_ProbQ5,Method3_ProbQ5,Method4_ProbMedian,Method4_ProbMedian,Method4_ProbMedian,Method4_ProbMedian,Method4_ProbMedian
Portfolio,Q1,Q2,Q3,Q4,Q5,Q1,Q2,Q3,Q4,Q5,Q1,Q2,Q3,Q4,Q5,Q1,Q2,Q3,Q4,Q5
Date,,,,,,,,,,,,,,,,,,,,
2010-01-31,-0.023982642502362605,-0.005045855539745086,-0.007015856657429282,0.014771880419000918,0.022588785024661405,-0.024092386910749452,-0.0032325298549663204,0.00754557282975167,-0.015408857512865404,0.02484936770132439,0.021312151061785408,-0.038756877692757034,-0.039669904447901305,-0.008206520701608608,0.027896160362472326,-0.011789469667970974,0.07763752812011925,-0.024999611777383007,-0.0024509680417107204,0.016244102872184626
2010-02-28,0.03462498998530344,-0.03303947410347293,-0.014310264343661122,-0.006659079810485103,-0.00985858467098993,0.01763819961302757,-0.02747753108105815,-0.01469211880452527,-0.019072098428773023,-0.007653850410769619,0.00910710054128874,-0.00010811431270716005,-0.049019029078412234,-0.03264362850492415,-0.007974306282551132,0.016601773778134987,-0.046526810126252156,-0.04084245022908665,0.0013479155101527945,-0.01230669291108941
2010-03-31,0.1129686102229201,0.10932514994682156,0.05428360161167589,0.06264400281951939,0.0693342702908139,0.13247463772434187,0.07254308925985843,0.04609908155449616,0.06847133945724258,0.06881163589973951,0.08511934502144136,0.07070149251256694,0.10983007678600445,0.05807437591684591,0.06902826138357579,0.11324648241218023,0.044603977520652205,0.09407460417818364,0.056316680609396874,0.06991644217205184
2010-04-30,-0.06842817414164129,0.05989134762962225,0.015261712059575019,0.04486463471933066,-0.029934412445474377,0.008700721853122208,-0.04107991042447812,0.016627826749226034,0.016047146547261394,-0.015217349499624964,0.002559050115165604,0.011174642118817697,0.01893502509921011,0.017571127070414916,-0.019598463475385377,-0.005293129746162861,0.05309824076008745,0.02509929628168647,-0.008463046496988678,-0.014283678766051959
2010-05-31,-0.04915181929177794,-0.08065735338419262,-0.0435222253228828,-0.05440853559529411,-0.03784646873516152,-0.06272015669395084,-0.07073084357475123,-0.04529716489185011,-0.06112171522930824,-0.03679886701968512,-0.03980970755793971,-0.058157498601981064,-0.0854136035762974,-0.07118008344590841,-0.03740137770995782,-0.05691449049734755,-0.04632682116185506,-0.07770902172375914,-0.051116606947938445,-0.037015551688844385
2010-06-30,0.00896698431039814,-0.005821899379281496,0.03543618016623768,0.01705935672122132,0.009046258874796109,0.02668358956286699,-0.03841366879579571,0.028404492158827382,-0.004852343860182782,0.017469594021283445,0.02519244256426253,0.038021103255259356,-0.028126965565906024,-0.037847403533906934,0.017153984297908587,0.019471200012292817,0.016717485206283487,-0.05702780796328525,0.01659115137072006,0.0213396530554325
2010-07-31,0.07462976619304904,0.06174903456915442,0.0488382684113662,-0.007604048348361312,0.028651801577883846,0.0547060413725467,0.10234693837588833,0.03316161835813162,0.04972290998971575,0.017854143264692514,0.0629612452210591,0.053744153347665635,0.04485484652662421,0.025638068597017165,0.01774208512102579,0.06764861819411905,0.027413370222215853,0.05208328221871954,0.04899819996651695,0.013673937824102063
2010-08-31,0.002813865405566775,-0.0318329890329235,-0.021957450645727773,-0.04506061735774599,0.006228143316307524,-0.01170188557530919,-0.024067801694312017,-0.024253018330397596,-0.017806907039604383,-0.004395313812437322,-0.02338723229100858,-4.903719424381299e-05,-0.054434291821023204,-0.029303756425846057,-0.0020955058892277,-0.012581504614681513,-0.05865193245999324,-0.05306728525839986,0.016374932530438237,-0.014547640382202893
2010-09-30,0.05717527237515016,0.13518637160080008,0.057656710262324495,0.10069612390615476,0.04950743353192012,0.0984990414261165,0.0989940179433548,0.06127013753850738,0.08739821965795308,0.05313481946360287,0.0790028612402695,0.07391535354778989,0.09601094214692515,0.11587774720201317,0.050034505850510405,0.09332906105648037,0.07213041489130724,0.10204858174195322,0.061843813250740655,0.05720195363917975
2010-10-31,-0.012711313111995309,-0.005489009734137845,0.024043354265817274,0.030542049843988395,0.03033298959342208,-0.028331953667777354,0.022150663538813835,0.030820896368508918,0.03960722643035994,0.026790906795816537,-0.004698638442882934,0.016252650593750445,0.031934115964584314,0.04359363917497771,0.027512682955274943,-0.0165050759715133,0.0279064554329932,0.028627766403114156,0.01950876735165789,0.034689354192503005
2010-11-30,-0.033613859668868026,0.054944201490742785,-0.013683164393830867,0.016107196427521956,-0.005745022676243062,0.029757702060569238,-0.022126616212288806,-0.005246940629831453,-0.005584634910636477,-0.002199222662388033,0.003303114045740586,0.0030272376378331052,0.001471999622810315,0.013668814496735446,-0.0054551241143552115,0.025096791086992382,-0.03020467846471114,0.010872323201006765,-0.004115893112816613,-0.004895129703215865
2010-12-31,0.07883455556550259,0.0941188385583579,0.026688851633209904,0.07066876489283713,0.03203380379577281,0.09616131582883314,0.0693238075825864,0.018615321075524608,0.07774116536052811,0.033681483387840105,0.07517695333631813,0.02620140192132802,0.06496366153571603,0.08801328674466972,0.03450804971857188,0.08448317664029772,0.0650532222087476,0.07517080638886978,0.014204588707763997,0.04763269521002868
2011-01-31,0.03817586781754084,0.009796385808326785,0.0022485744242324557,0.027565713536439277,-0.005559172070414563,0.03711905153852216,0.010227088369548724,0.003710088428573039,0.02101150825407366,-8.726711289200025e-05,0.021853942699498037,0.006432833036835592,0.037748020988648545,0.021588046782310306,-0.0018928001770540152,0.033106164730465265,-0.014137610588658305,0.024537697331152682,0.002137751981122884,0.010150070841196384
2011-02-28,-0.008236027342693115,-0.03099286832632566,-0.0056761904027246585,-0.017261376395611254,-0.01646237799262249,-0.007519869007381483,-0.032682243211201674,0.0016385318371441482,-0.024556385807462423,-0.014580641528704377,-0.011509784745105492,-0.023076795979814192,-0.01741896255321268,-0.018134229424551618,-0.014059842938140237,-0.017497308108929615,-0.0030087560245072482,-0.010268920972044022,-0.017500081610829988,-0.01672918682261573
