PortfolioStrategy,FactorModel,Comparison,alpha_difference_annualized,alpha_difference_monthly,t_stat,p_value
LongShort,CAPM,Method2_LatentQuality minus Method1_ObservedQuality,-0.020467442527615436,-0.0017056202106346197,-0.3084208039389421,0.7579338665866824
LongShort,CAPM,Method3_ConservativeQuality minus Method1_ObservedQuality,0.01645339780776118,0.001371116483980098,0.25938812923501503,0.7954785044885577
LongShort,CAPM,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.005757113097590495,0.0004797594247992079,0.08867079141583564,0.9293910071144065
LongShort,FF3,Method2_LatentQuality minus Method1_ObservedQuality,-0.020782802211437572,-0.0017319001842864643,-0.35370604672220674,0.7237606490604629
LongShort,FF3,Method3_ConservativeQuality minus Method1_ObservedQuality,0.016201328465929123,0.0013501107054940936,0.28432008045769425,0.7763241498090145
LongShort,FF3,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.005625094098350741,0.00046875784152922845,0.09625796793537944,0.9233678074583715
LongShort,FF3+MOM,Method2_LatentQuality minus Method1_ObservedQuality,-0.007109978126857777,-0.0005924981772381481,-0.10628752811436387,0.9154121416498326
LongShort,FF3+MOM,Method3_ConservativeQuality minus Method1_ObservedQuality,0.0055233761528542934,0.0004602813460711911,0.08336400213894182,0.9336074383675061
LongShort,FF3+MOM,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.002242582075360289,0.00018688183961335742,0.03355494433446197,0.9732502434136303
LongShort,FF5,Method2_LatentQuality minus Method1_ObservedQuality,-0.01953079536187881,-0.0016275662801565674,-0.4158236709183679,0.6777827356793864
LongShort,FF5,Method3_ConservativeQuality minus Method1_ObservedQuality,0.01304636239071448,0.0010871968658928734,0.286629471110991,0.7745582314295529
LongShort,FF5,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.0055468079481188,0.00046223399567656663,0.11868378007126505,0.9055909985974067
LongShort,FF5+MOM,Method2_LatentQuality minus Method1_ObservedQuality,-0.006252806191323176,-0.0005210671826102646,-0.11751844961523357,0.9065140420556317
LongShort,FF5+MOM,Method3_ConservativeQuality minus Method1_ObservedQuality,0.0021110780003585003,0.0001759231666965417,0.040919411357524485,0.967382577129777
LongShort,FF5+MOM,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.002408321294123817,0.00020069344117698475,0.045330104464969816,0.9638690498935916
