PortfolioStrategy,FactorModel,Method1_ObservedQuality_alpha_annualized,Method2_LatentQuality_alpha_annualized,Method3_ConservativeQuality_alpha_annualized,Method4_ProbabilisticQuality_alpha_annualized,Method1_ObservedQuality_p_value,Method2_LatentQuality_p_value,Method3_ConservativeQuality_p_value,Method4_ProbabilisticQuality_p_value,Method1_ObservedQuality_t_stat,Method2_LatentQuality_t_stat,Method3_ConservativeQuality_t_stat,Method4_ProbabilisticQuality_t_stat,Method2_LatentQuality_minus_Method1_ObservedQuality_alpha_difference_annualized,Method3_ConservativeQuality_minus_Method1_ObservedQuality_alpha_difference_annualized,Method4_ProbabilisticQuality_minus_Method1_ObservedQuality_alpha_difference_annualized,Method2_LatentQuality_minus_Method1_ObservedQuality_p_value,Method3_ConservativeQuality_minus_Method1_ObservedQuality_p_value,Method4_ProbabilisticQuality_minus_Method1_ObservedQuality_p_value,Method2_LatentQuality_minus_Method1_ObservedQuality_t_stat,Method3_ConservativeQuality_minus_Method1_ObservedQuality_t_stat,Method4_ProbabilisticQuality_minus_Method1_ObservedQuality_t_stat
LongShort,CAPM,0.08128836447617198,0.06082092194855647,0.09774176228393314,0.08704547757376241,0.07540656012315972,0.2103503311767394,0.028723090803002727,0.06262662657172502,1.787929763313793,1.25691989253623,2.204307088149377,1.8730163785205793,-0.020467442527615436,0.01645339780776118,0.005757113097590495,0.7579338665866824,0.7954785044885577,0.9293910071144065,-0.3084208039389421,0.25938812923501503,0.08867079141583564
LongShort,FF3,0.09739285151065655,0.07661004929922142,0.11359417997658769,0.10301794560900907,0.018158791991750967,0.07116711312419555,0.0048181685376615935,0.014912546173171615,2.3835520388978297,1.8148467979000165,2.853411924112087,2.4574880751718977,-0.020782802211437572,0.016201328465929123,0.005625094098350741,0.7237606490604629,0.7763241498090145,0.9233678074583715,-0.35370604672220674,0.28432008045769425,0.09625796793537944
LongShort,FF3+MOM,0.05593339001039398,0.04882341188353566,0.0614567661632497,0.05817597208575496,0.2302590071323043,0.31039006384086165,0.19237255241438067,0.22687867085724633,1.20368142717127,1.0172081620200606,1.308391520961929,1.2124918178066915,-0.007109978126857777,0.0055233761528542934,0.002242582075360289,0.9154121416498326,0.9336074383675061,0.9732502434136303,-0.10628752811436387,0.08336400213894182,0.03355494433446197
LongShort,FF5,0.057242897140539525,0.03771210177868669,0.07028925953127615,0.06278970508868165,0.0799785437053,0.2676335712067619,0.029281709188617056,0.06388929807672894,1.7605882798148402,1.111914402129338,2.1969284982670323,1.8642418392577436,-0.01953079536187881,0.01304636239071448,0.0055468079481188,0.6777827356793864,0.7745582314295529,0.9055909985974067,-0.4158236709183679,0.286629471110991,0.11868378007126505
LongShort,FF5+MOM,0.03336969329575484,0.027116887104433073,0.0354807712961147,0.035778014589880225,0.36717728285129003,0.4781717698595873,0.3256446661557004,0.3475172964432349,0.9040248308083212,0.7107131572581045,0.9855861456693281,0.9418512222323683,-0.006252806191323176,0.0021110780003585003,0.002408321294123817,0.9065140420556317,0.967382577129777,0.9638690498935916,-0.11751844961523357,0.040919411357524485,0.045330104464969816
Q5,CAPM,0.013928784751837581,0.010204140131135908,0.009053095994469948,0.015165545843629159,0.19732941681348448,0.40539839253932763,0.464499285745517,0.17597953527809107,1.293802337516902,0.8339051159324651,0.7329621835093386,1.3583802035509402,-0.0037246446207016837,-0.004875688757367561,0.0012367610917916189,0.8190287456270058,0.7657774152532091,0.9363476451324766,-0.22895537506314367,-0.2981196194170433,0.07991494705528256
Q5,FF3,0.016932090319107702,0.013042582369624389,0.011988949677748101,0.018143680191242437,0.09474522040989597,0.25564408821570295,0.297854194147104,0.08251993236538335,1.6794868319973737,1.1402791864318431,1.0439858268729765,1.7457189224845575,-0.0038895079495099016,-0.004943140641386387,0.0012115898721082735,0.7978200861649651,0.7453728727644617,0.9328885912146627,-0.25635385968302166,-0.32498926759663566,0.0842684250467881
Q5,FF3+MOM,0.019976483734275536,0.019020626193087344,0.017288261878021814,0.021214622166598522,0.09255486925070167,0.13842810343813805,0.18857956408487153,0.083000151665934,1.6908696514689847,1.4881312058978025,1.3196857689413868,1.7430227264393778,-0.0009558575411877795,-0.0026882218562536836,0.0012381384323229133,0.9561489816450506,0.8787450349758159,0.9416736636217902,-0.0550242788378218,-0.15266639252972014,0.07321643912721613
Q5,FF5,0.008423828433147176,0.005013304143129546,0.004255334332244199,0.009547206719332542,0.39132696814650947,0.6516218947683587,0.7006914386798053,0.3437385463876552,0.8592496059746502,0.45225364190284084,0.38499062388440164,0.9492634720469464,-0.0034105242900693833,-0.0041684941009557525,0.0011233782861343883,0.8176520193894896,0.7777703452368714,0.9361862226277824,-0.2307318862792168,-0.282434067328125,0.08011922444019395
Q5,FF5+MOM,0.013035384308889252,0.012386708851678686,0.010904244560546332,0.014191870970276747,0.24540184921524255,0.3041033855159696,0.3752569216987598,0.21807414678618398,1.16535132715077,1.0305843457365111,0.8888500880655732,1.2359387087000229,-0.0006486754572117281,-0.0021311397483438355,0.0011564866613864855,0.968676904624646,0.8984519552923143,0.943095471780792,-0.03929478797572307,-0.12770626312802555,0.07142910931184208
