PortfolioStrategy,FactorModel,Comparison,alpha_difference_annualized,alpha_difference_monthly,t_stat,p_value
Q5,CAPM,Method2_LatentQuality minus Method1_ObservedQuality,-0.005672784512555332,-0.0004727320427129443,-0.3481280158183041,0.7279399074428934
Q5,CAPM,Method3_ConservativeQuality minus Method1_ObservedQuality,-0.005151967943961638,-0.0004293306619968032,-0.31870751894441474,0.7501262225065768
Q5,CAPM,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.0013320093833825292,0.0001110007819485441,0.08615366762364511,0.9313903652738313
Q5,FF3,Method2_LatentQuality minus Method1_ObservedQuality,-0.005897914659138984,-0.000491492888261582,-0.38859947203373046,0.6977959698907976
Q5,FF3,Method3_ConservativeQuality minus Method1_ObservedQuality,-0.005270696244713852,-0.00043922468705948764,-0.3501013320635054,0.7264618596837584
Q5,FF3,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.0013052642906786482,0.00010877202422322069,0.09086970504441241,0.9276452955623915
Q5,FF3+MOM,Method2_LatentQuality minus Method1_ObservedQuality,-0.0019874482883136396,-0.0001656206906928033,-0.11239621791007896,0.9105705374843378
Q5,FF3+MOM,Method3_ConservativeQuality minus Method1_ObservedQuality,-0.0031067972338920044,-0.00025889976949100037,-0.18054899490268012,0.856820980709635
Q5,FF3+MOM,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.0012438668261566532,0.00010365556884638777,0.0735321916839996,0.9414225792652142
Q5,FF5,Method2_LatentQuality minus Method1_ObservedQuality,-0.005136775379932901,-0.0004280646149944084,-0.3515164107356629,0.7254032401191297
Q5,FF5,Method3_ConservativeQuality minus Method1_ObservedQuality,-0.004876499427292708,-0.0004063749522743923,-0.3325264268030409,0.7396821586204818
Q5,FF5,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.0011953235850981347,9.96102987581779e-05,0.0853360927402672,0.9320408590977403
Q5,FF5+MOM,Method2_LatentQuality minus Method1_ObservedQuality,-0.00154776793277632,-0.00012898066106469333,-0.09315198044668598,0.9258340718273748
Q5,FF5+MOM,Method3_ConservativeQuality minus Method1_ObservedQuality,-0.0028675138296827413,-0.0002389594858068951,-0.17579323035971878,0.86055414236117
Q5,FF5+MOM,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.0011464112647130154,9.553427205941795e-05,0.07078294959662448,0.9436093742849445
