PortfolioStrategy,FactorModel,Method,alpha_annualized,alpha_monthly,t_stat,p_value,r_squared,n_obs
Q5,CAPM,Method1_ObservedQuality,0.013928784751837581,0.0011607320626531319,1.293802337516902,0.19732941681348448,0.9244099006307366,189
Q5,FF3,Method1_ObservedQuality,0.016932090319107702,0.0014110075265923085,1.6794868319973737,0.09474522040989597,0.936049120850756,189
Q5,FF3+MOM,Method1_ObservedQuality,0.019976483734275536,0.0016647069778562946,1.6908696514689847,0.09255486925070167,0.9361878579292139,189
Q5,FF5,Method1_ObservedQuality,0.008423828433147176,0.0007019857027622646,0.8592496059746502,0.39132696814650947,0.9433933490279267,189
Q5,FF5+MOM,Method1_ObservedQuality,0.013035384308889252,0.0010862820257407709,1.16535132715077,0.24540184921524255,0.9437259510744853,189
Q5,CAPM,Method2_LatentQuality,0.010204140131135908,0.0008503450109279923,0.8339051159324651,0.40539839253932763,0.9302253808434122,189
Q5,FF3,Method2_LatentQuality,0.013042582369624389,0.0010868818641353657,1.1402791864318431,0.25564408821570295,0.9410440337059753,189
Q5,FF3+MOM,Method2_LatentQuality,0.019020626193087344,0.0015850521827572785,1.4881312058978025,0.13842810343813805,0.9415648769556124,189
Q5,FF5,Method2_LatentQuality,0.005013304143129546,0.00041777534526079554,0.45225364190284084,0.6516218947683587,0.9474138074375625,189
Q5,FF5+MOM,Method2_LatentQuality,0.012386708851678686,0.0010322257376398905,1.0305843457365111,0.3041033855159696,0.9482416809065184,189
Q5,CAPM,Method3_ConservativeQuality,0.00870261762300969,0.0007252181352508075,0.7040623735106181,0.4822697430956995,0.9290197874576883,189
Q5,FF3,Method3_ConservativeQuality,0.011591781491923605,0.0009659817909936337,1.0022628221755905,0.3175258038214812,0.9397164126604938,189
Q5,FF3+MOM,Method3_ConservativeQuality,0.01707799155798562,0.0014231659631654683,1.3399854188353861,0.18190252151611386,0.940154611457824,189
Q5,FF5,Method3_ConservativeQuality,0.0037807725280447875,0.0003150643773370656,0.33461002083909436,0.7383024798679583,0.9457392619710521,189
Q5,FF5+MOM,Method3_ConservativeQuality,0.010620615727583892,0.000885051310631991,0.8858418848135785,0.37687166688203555,0.9464508974264603,189
Q5,CAPM,Method4_ProbabilisticQuality,0.015165545843629159,0.0012637954869690966,1.3583802035509402,0.17597953527809107,0.9222713056521413,189
Q5,FF3,Method4_ProbabilisticQuality,0.018143680191242437,0.001511973349270203,1.7457189224845575,0.08251993236538335,0.9337709599557583,189
Q5,FF3+MOM,Method4_ProbabilisticQuality,0.021214622166598522,0.001767885180549877,1.7430227264393778,0.083000151665934,0.93391302014154,189
Q5,FF5,Method4_ProbabilisticQuality,0.009547206719332542,0.0007956005599443786,0.9492634720469464,0.3437385463876552,0.9413155876759194,189
Q5,FF5+MOM,Method4_ProbabilisticQuality,0.014191870970276747,0.0011826559141897288,1.2359387087000229,0.21807414678618398,0.9416551166007165,189
