Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2012,BACTIb.ST,Bactiguard Holding AB,Healthcare Equipment & Supplies,Health Care,110.87,2.38,79.77,0.0,95.46,123.78,0.0,-0.5391824204233315
2013,BACTIb.ST,Bactiguard Holding AB,Healthcare Equipment & Supplies,Health Care,114.38,9.29,72.9,0.0,91.07,132.84,0.0,-0.44323998795543507
2014,BACTIb.ST,Bactiguard Holding AB,Healthcare Equipment & Supplies,Health Care,85.91,5.97,89.17,0.0,154.32,424.42,0.0,-0.3853494180293106
2015,BACTIb.ST,Bactiguard Holding AB,Healthcare Equipment & Supplies,Health Care,125.65,7.56,105.47,0.0,40.080000000000005,436.88,0.0,-0.06285478850027468
2016,BACTIb.ST,Bactiguard Holding AB,Healthcare Equipment & Supplies,Health Care,116.59,15.51,95.61,0.0,44.78,370.16,0.0,-0.10619732007780419
2017,BACTIb.ST,Bactiguard Holding AB,Healthcare Equipment & Supplies,Health Care,121.63,19.62,95.82,0.0,17.6,387.36,0.0,-0.02945580338703016
2018,BACTIb.ST,Bactiguard Holding AB,Healthcare Equipment & Supplies,Health Care,102.58,24.08,107.96,0.0,23.14,361.87,0.0,-0.14535606709591842
2019,BACTIb.ST,Bactiguard Holding AB,Healthcare Equipment & Supplies,Health Care,134.7,29.84,99.42,0.0,8.66,362.59,0.0,-0.00888055379354096
2020,BACTIb.ST,Bactiguard Holding AB,Healthcare Equipment & Supplies,Health Care,105.89,44.88,127.1,0.0,39.06,389.85,0.0,-0.2697191227395152
2021,BACTIb.ST,Bactiguard Holding AB,Healthcare Equipment & Supplies,Health Care,112.97,44.25,147.87,0.0,27.08,527.52,0.0,-0.20137625113739765
2022,BACTIb.ST,Bactiguard Holding AB,Healthcare Equipment & Supplies,Health Care,153.36,45.46,205.71,0.0,26.51,466.59,0.0,-0.2664437729055488
2023,BACTIb.ST,Bactiguard Holding AB,Healthcare Equipment & Supplies,Health Care,116.64,65.26,234.12,0.0,44.08,355.57,0.0,-0.6379053350957617
2024,BACTIb.ST,Bactiguard Holding AB,Healthcare Equipment & Supplies,Health Care,245.79,36.73,211.43,0.0,33.02,337.57,0.0,-0.10483751518203634
