Year,CompanyName,Industry,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2017,Okea ASA,Oil & Gas,38.43,7.65,44.84,0.0,12.72,473.83,0.0,-0.0565181605217061
2018,Okea ASA,Oil & Gas,149.76,96.71,122.08,0.0,160.93,1456.3,0.0,-0.15790702465151413
2019,Okea ASA,Oil & Gas,2935.64,708.65,205.12,0.0,310.3,1681.43,0.0,1.0179252184152774
2020,Okea ASA,Oil & Gas,1652.31,695.88,686.08,0.0,291.24,1082.72,0.0,-0.019294000295552036
2021,Okea ASA,Oil & Gas,3780.64,860.42,776.06,0.0,210.91,1708.78,0.0,1.131362726623673
2022,Okea ASA,Oil & Gas,6398.65,1616.02,1168.88,0.0,200.37,2078.03,0.0,1.6426038122645
2023,Okea ASA,Oil & Gas,8738.9,2083.79,1755.29,0.0,163.62,725.64,0.0,6.526927953255058
2024,Okea ASA,Oil & Gas,10989.86,3313.38,1917.66,0.0,241.07,1111.02,0.0,4.966382243343955
