Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,TEM1V.HE,Tecnotree Oyj,Software & IT Services,Information Technology,431.76,94.55,296.2,0.0,8.37,555.87,0.0,0.05871876517890873
2005,TEM1V.HE,Tecnotree Oyj,Software & IT Services,Information Technology,552.53,110.99,347.93,0.0,5.81,616.85,0.0,0.1423360622517629
2006,TEM1V.HE,Tecnotree Oyj,Software & IT Services,Information Technology,577.73,151.27,365.6,58.04,2.73,613.81,0.0,0.18926052035646215
2007,TEM1V.HE,Tecnotree Oyj,Software & IT Services,Information Technology,561.81,121.39,333.56,87.05,8.49,618.35,0.0,0.29986253739791374
2008,TEM1V.HE,Tecnotree Oyj,Software & IT Services,Information Technology,635.9,137.71,357.15,98.2,16.01,810.69,0.0,0.2753580283462235
2009,TEM1V.HE,Tecnotree Oyj,Software & IT Services,Information Technology,464.75,93.22,444.82,126.6,4.19,638.52,0.6,0.0768556765552634
2010,TEM1V.HE,Tecnotree Oyj,Software & IT Services,Information Technology,485.73,81.11,399.48,105.19,10.82,561.11,0.44,0.1772059478229899
2011,TEM1V.HE,Tecnotree Oyj,Software & IT Services,Information Technology,485.34,84.07,367.76,94.29,8.9,382.53,0.5,0.31041954938255495
2012,TEM1V.HE,Tecnotree Oyj,Software & IT Services,Information Technology,548.77,107.73,467.67,118.17,41.11,240.61,0.39,0.20925311203319488
2013,TEM1V.HE,Tecnotree Oyj,Software & IT Services,Information Technology,577.06,82.7,454.91,122.85,35.74,180.59,0.43,0.6991492652745547
2014,TEM1V.HE,Tecnotree Oyj,Software & IT Services,Information Technology,618.16,99.19,483.87,100.29,70.22,152.21,0.47,0.426840450615667
2015,TEM1V.HE,Tecnotree Oyj,Software & IT Services,Information Technology,683.93,70.55,501.22,116.15,57.11,170.88,0.0,1.0018726591760296
2016,TEM1V.HE,Tecnotree Oyj,Software & IT Services,Information Technology,557.99,43.63,602.27,60.5,22.14,95.96,1.05,-0.5107720853520253
2017,TEM1V.HE,Tecnotree Oyj,Software & IT Services,Information Technology,513.86,17.02,411.29,55.73,33.38,-61.88,1.94,-1.8001334668001339
2018,TEM1V.HE,Tecnotree Oyj,Software & IT Services,Information Technology,402.26,21.76,325.04999999999995,50.47,21.36,-66.51,2.09,-1.3126358273828014
2019,TEM1V.HE,Tecnotree Oyj,Software & IT Services,Information Technology,462.62,20.16,307.15,61.37,33.83,33.78,1.97,4.555244755244756
2020,TEM1V.HE,Tecnotree Oyj,Software & IT Services,Information Technology,566.41,29.46,328.82000000000005,75.38,71.60000000000001,206.61,1.94,1.016111244305921
2021,TEM1V.HE,Tecnotree Oyj,Software & IT Services,Information Technology,652.59,23.12,373.5,57.47,32.08,675.47,1.99,0.41531603341894735
2022,TEM1V.HE,Tecnotree Oyj,Software & IT Services,Information Technology,722.62,71.32,451.85,108.27,43.07,837.49,1.99,0.315254681469481
2023,TEM1V.HE,Tecnotree Oyj,Software & IT Services,Information Technology,894.17,54.08,526.15,176.91,189.73,1201.68,2.02,0.250162000498463
2024,TEM1V.HE,Tecnotree Oyj,Software & IT Services,Information Technology,831.5,29.15,445.76,0.0,184.78,1359.09,2.2,0.12621116734861787
