Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2005,Electromagnetic Geoservices ASA,Oil & Gas Related Equipment and Services,Energy,283.68,223.01,67.62,16.26,3.51,-225.88,0.0,-0.025677350805737634
2006,Electromagnetic Geoservices ASA,Oil & Gas Related Equipment and Services,Energy,754.36,401.97,103.54,0.0,0.0,106.71,0.0,2.3320213663199323
2007,Electromagnetic Geoservices ASA,Oil & Gas Related Equipment and Services,Energy,821.61,549.24,158.52,37.48,22.79,554.79,0.0,0.23169127057084662
2008,Electromagnetic Geoservices ASA,Oil & Gas Related Equipment and Services,Energy,655.97,398.16,161.38,0.0,22.9,572.4,0.0,0.12845911949685535
2009,Electromagnetic Geoservices ASA,Oil & Gas Related Equipment and Services,Energy,370.45,346.79,91.03,16.63,28.37,143.33,0.0,-0.5519430684434524
2010,Electromagnetic Geoservices ASA,Oil & Gas Related Equipment and Services,Energy,455.51,198.47,98.15,16.93,45.83,12.94,0.0,10.045595054095823
2011,Electromagnetic Geoservices ASA,Oil & Gas Related Equipment and Services,Energy,965.95,375.96,187.05,23.24,36.51,542.45,0.0,0.7183519218361138
2012,Electromagnetic Geoservices ASA,Oil & Gas Related Equipment and Services,Energy,1167.8,609.71,135.9,23.87,31.27,633.9,0.0,0.6543461113740338
2013,Electromagnetic Geoservices ASA,Oil & Gas Related Equipment and Services,Energy,849.9,502.26,156.71,19.35,42.34,620.08,0.0,0.2708360211585601
2014,Electromagnetic Geoservices ASA,Oil & Gas Related Equipment and Services,Energy,1248.68,633.99,155.5,26.94,37.37,943.22,0.0,0.47577447467186873
2015,Electromagnetic Geoservices ASA,Oil & Gas Related Equipment and Services,Energy,654.22,452.93,166.99,17.24,32.7,689.24,0.0,0.02733445534211598
2016,Electromagnetic Geoservices ASA,Oil & Gas Related Equipment and Services,Energy,373.86,230.33,87.17999999999999,7.15,27.48,282.43,0.0,0.12753602662606667
2017,Electromagnetic Geoservices ASA,Oil & Gas Related Equipment and Services,Energy,280.18,117.17,52.81,6.98,33.79,216.55,0.0,0.3850842761486954
2018,Electromagnetic Geoservices ASA,Oil & Gas Related Equipment and Services,Energy,256.84,225.77,49.2,10.86,42.75,28.75,0.0,-1.7398260869565232
2019,Electromagnetic Geoservices ASA,Oil & Gas Related Equipment and Services,Energy,786.24,227.75,45.88,17.82,47.94,140.2,0.0,3.441440798858774
2020,Electromagnetic Geoservices ASA,Oil & Gas Related Equipment and Services,Energy,234.48,94.43,28.95,15.89,38.63,-63.62,0.0,-1.3888714240804776
2021,Electromagnetic Geoservices ASA,Oil & Gas Related Equipment and Services,Energy,248.16,64.59,25.52,0.0,25.14,-22.14,0.0,-6.003161698283648
2022,Electromagnetic Geoservices ASA,Oil & Gas Related Equipment and Services,Energy,336.06,40.75,29.0,0.0,24.17,85.04,0.0,2.8473659454374407
2023,Electromagnetic Geoservices ASA,Oil & Gas Related Equipment and Services,Energy,84.28,12.96,30.01,0.0,32.65,6.09,0.0,1.4220032840722479
2024,Electromagnetic Geoservices ASA,Oil & Gas Related Equipment and Services,Energy,265.66,95.27,62.8,0.0,31.81,38.88,0.0,1.949074074074075
