Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,BIOPOR.CO,Bioporto A/S,Healthcare Equipment & Supplies,Health Care,2.35,0.59,2.35,0.0,0.0,74.22,0.0,-0.00794933980059283
2005,BIOPOR.CO,Bioporto A/S,Healthcare Equipment & Supplies,Health Care,4.69,10.55,15.29,7.18,0.75,-3.27,0.0,4.5015290519877675
2006,BIOPOR.CO,Bioporto A/S,Healthcare Equipment & Supplies,Health Care,5.99,11.12,20.46,8.25,1.28,-19.44,0.0,0.9578189300411523
2007,BIOPOR.CO,Bioporto A/S,Healthcare Equipment & Supplies,Health Care,8.97,13.01,19.24,6.86,0.0,31.34,0.0,-0.5239310784939374
2008,BIOPOR.CO,Bioporto A/S,Healthcare Equipment & Supplies,Health Care,10.91,13.92,23.9,7.96,0.01,20.23,0.0,-0.9372219476025703
2009,BIOPOR.CO,Bioporto A/S,Healthcare Equipment & Supplies,Health Care,12.91,14.91,27.42,10.13,0.0,17.18,0.0,-1.1228172293364378
2010,BIOPOR.CO,Bioporto A/S,Healthcare Equipment & Supplies,Health Care,14.84,14.63,23.51,9.57,0.61,3.46,0.0,-4.144508670520231
2011,BIOPOR.CO,Bioporto A/S,Healthcare Equipment & Supplies,Health Care,19.44,17.64,25.79,8.5,0.0,4.1,0.0,-3.7780487804878047
2012,BIOPOR.CO,Bioporto A/S,Healthcare Equipment & Supplies,Health Care,17.94,6.83,25.03,9.95,3.97,-1.13,0.0,7.026548672566373
2013,BIOPOR.CO,Bioporto A/S,Healthcare Equipment & Supplies,Health Care,17.41,7.94,30.21,10.7,4.02,46.52,0.0,-0.3022355975924334
2014,BIOPOR.CO,Bioporto A/S,Healthcare Equipment & Supplies,Health Care,20.97,6.18,31.91,9.66,0.16,34.83,0.0,-0.2187769164513351
2015,BIOPOR.CO,Bioporto A/S,Healthcare Equipment & Supplies,Health Care,24.45,5.88,33.88,11.93,1.02,57.22,0.0,-0.07689619014330658
2016,BIOPOR.CO,Bioporto A/S,Healthcare Equipment & Supplies,Health Care,25.85,6.27,50.830000000000005,12.06,0.29,54.16,0.0,-0.35967503692762187
2017,BIOPOR.CO,Bioporto A/S,Healthcare Equipment & Supplies,Health Care,31.56,8.67,68.68,27.51,2.17,74.17,0.0,-0.27571794526088717
2018,BIOPOR.CO,Bioporto A/S,Healthcare Equipment & Supplies,Health Care,33.52,10.54,76.81,24.06,0.2,74.56,0.0,-0.4019581545064377
2019,BIOPOR.CO,Bioporto A/S,Healthcare Equipment & Supplies,Health Care,35.11,12.26,120.84,32.38,1.02,33.37,0.0,-1.996703626011388
2020,BIOPOR.CO,Bioporto A/S,Healthcare Equipment & Supplies,Health Care,33.39,14.19,118.34,40.47,5.79,142.08,0.0,-0.4536880630630631
2021,BIOPOR.CO,Bioporto A/S,Healthcare Equipment & Supplies,Health Care,33.15,12.59,108.41,41.35,2.68,61.89,0.0,-0.7946356438843108
2022,BIOPOR.CO,Bioporto A/S,Healthcare Equipment & Supplies,Health Care,39.32,13.47,143.25,47.42,3.11,99.03,0.0,-0.7380591739876804
2023,BIOPOR.CO,Bioporto A/S,Healthcare Equipment & Supplies,Health Care,47.41,16.5,125.17,38.97,2.52,90.27,0.0,-0.6404120970422068
2024,BIOPOR.CO,Bioporto A/S,Healthcare Equipment & Supplies,Health Care,56.47,18.25,154.43,52.25,2.01,106.96,0.0,-0.6167726252804788
