Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,CAPMAN.HE,CapMan Oyj,Investment Banking & Investment Services,Financials,231.83,0.0,122.61,0.0,0.0,370.46,1.71,0.2934680387994734
2005,CAPMAN.HE,CapMan Oyj,Investment Banking & Investment Services,Financials,229.78,0.0,146.44,0.0,0.0,390.21,1.76,0.2126183126259663
2006,CAPMAN.HE,CapMan Oyj,Investment Banking & Investment Services,Financials,305.93,0.0,181.12,0.0,0.84,463.45,4.93,0.2646782527007985
2007,CAPMAN.HE,CapMan Oyj,Investment Banking & Investment Services,Financials,413.14,0.0,189.13,0.0,4.49,535.26,0.27,0.4099116762833081
2008,CAPMAN.HE,CapMan Oyj,Investment Banking & Investment Services,Financials,302.98,0.0,240.38,0.0,15.34,669.16,2.15,0.070399666324053
2009,CAPMAN.HE,CapMan Oyj,Investment Banking & Investment Services,Financials,316.42,0.0,273.24,0.0,18.34,645.19,3.43,0.038296691437205155
2010,CAPMAN.HE,CapMan Oyj,Investment Banking & Investment Services,Financials,305.31,0.0,292.95,0.0,11.64,706.58,2.13,0.0010159303523303085
2011,CAPMAN.HE,CapMan Oyj,Investment Banking & Investment Services,Financials,252.78,0.0,255.78,0.0,10.53,682.69,0.0,-0.019818658541944364
2012,CAPMAN.HE,CapMan Oyj,Investment Banking & Investment Services,Financials,204.06,0.0,212.93,0.0,11.72,580.95,0.0,-0.035441948532575956
2013,CAPMAN.HE,CapMan Oyj,Investment Banking & Investment Services,Financials,232.49,0.0,212.31,0.0,25.48,540.82,0.0,-0.009799933434414395
2014,CAPMAN.HE,CapMan Oyj,Investment Banking & Investment Services,Financials,329.88,0.0,322.7,0.0,29.61,592.65,0.0,-0.03784695857588795
2015,CAPMAN.HE,CapMan Oyj,Investment Banking & Investment Services,Financials,284.15,0.0,322.16,0.0,52.760000000000005,625.78,0.0,-0.14505097638147602
2016,CAPMAN.HE,CapMan Oyj,Investment Banking & Investment Services,Financials,247.78,0.0,374.29,0.0,70.21000000000001,1298.26,0.0,-0.15152588849691126
2017,CAPMAN.HE,CapMan Oyj,Investment Banking & Investment Services,Financials,325.09,0.0,357.84000000000003,0.0,62.93,1247.37,-0.05,-0.07670846294455318
2018,CAPMAN.HE,CapMan Oyj,Investment Banking & Investment Services,Financials,321.48,0.0,278.1,0.0,57.04,1194.24,4.29,-0.011397295019732509
2019,CAPMAN.HE,CapMan Oyj,Investment Banking & Investment Services,Financials,482.12,0.0,356.91,0.0,54.29,1254.02,20.67,0.05563705685303877
2020,CAPMAN.HE,CapMan Oyj,Investment Banking & Investment Services,Financials,460.98,0.0,360.78,0.0,77.10000000000001,1178.82,7.77,0.01946754986979499
2021,CAPMAN.HE,CapMan Oyj,Investment Banking & Investment Services,Financials,536.37,0.0,412.57,0.0,84.28,1259.22,16.18,0.030986357221263923
2022,CAPMAN.HE,CapMan Oyj,Investment Banking & Investment Services,Financials,681.65,9.94,462.36,0.0,110.73,1468.38,21.89,0.0661759278519999
2023,CAPMAN.HE,CapMan Oyj,Investment Banking & Investment Services,Financials,562.44,0.0,491.29,0.0,107.43,1266.11,21.56,-0.02817492059300906
2024,CAPMAN.HE,CapMan Oyj,Investment Banking & Investment Services,Financials,669.53,0.0,538.11,0.0,140.97,2339.19,44.42,-0.00400652791354292
